Uid,Sentiment,clean_text,proba,preds,actual
22028,neutral,This # Cosmetology job might be a great fit for you . Click the link in our bio to see it and more . Specialty Beauty …  // t . co / umRfwCNOzt  ,[-2.3941753   2.1346886   0.47350228],1,neutral
42544,neutral,I want a girl jo bus khud bolti jae aur me cup kr k sunta rao :face_with_tears_of_joy:  ,[-1.008448   1.6342732 -0.5012736],1,neutral
28443,positive,  _ nimra Oyeee Happy Birthdayyy !!!! Javiiii !:red_heart::red_heart: You are one the best girl in twitter ! Literally !:loudly_crying_face::red_heart: Its your day n i wish k tm jeo …  ,[-2.4605987   0.60736656  2.6943676 ],2,positive
25955,positive, Miss you ma'am ..... The country needs people like you . I pray for your good health . Aapne ek Maa bann …  // t . co / F56PdmMfFi  ,[-2.2938795   0.01496719  2.9727511 ],2,positive
20268,positive, good morning pita ji thanks for the new day pls bless me sewa sumrin and parmarth bakso ji …  // t co / e8pXC6mbT1  ,[-2.2960348   0.30709726  2.556279  ],2,positive
90,positive,Love u Bhaijan ...:heart_suit::heart_suit: Father + son .. # Bharat # IAmBharat # BharatThisEid BEST Pic From Entire # Promotions ... Mashallah …  // t . co / S2xhwU6LUD  ,[-2.5899775   0.56926286  2.690606  ],2,positive
36708,positive,Great captan khail ma har jeet to hoti rhti hai good luck team pakistan  // t . co / WBTO8CkQOE  ,[-2.0544832  -0.08120739  2.8392417 ],2,positive
13359,neutral,- lately i been loosing a lot of shit . Haha i still her this one nigga saying “ are you ok ?? You been kinda off ”  ,[-0.26277193  1.5184736  -1.3203094 ],1,neutral
24029,neutral,  _ SWARAJ _ 1     Aap apni bhasa pe sayam rakh …  // t . co / IVJgJyWcm8  ,[-1.8144162  1.0776528  0.9756865],1,neutral
12714,neutral,Mera pnr nb 2460725150 hai ye bogy me a / c working nahi ho rahi hai attender bi kuch kar nahi raha hai Bolne par ka …  // t . co / sRoc1qbos5  ,[-0.48843685  1.5859779  -1.3499479 ],1,negative
5331,neutral,Ye Aag kab bujhegi :pensive_face::pensive_face::pensive_face::pensive_face::pensive_face::pensive_face:  // t co / grhSr27Nlz  ,[-0.3216041  1.2063674 -0.9027497],1,neutral
21623,positive,  Ye saal bhai ka hi rahega Bharat 400cr par Dabangg 3 300cr par Please follow karo mujhe bhai  ,[-2.1376836  1.2031487  1.426532 ],2,neutral
15353,neutral, Me khud bi Pakistani hon aur khud ko bi is me shumar krta  // t . co / i5Mltussmw ki buhot si misal …  // t . co / KPQbBIWj9B  ,[-0.07484882  1.3389944  -1.2024906 ],1,neutral
45260,negative, _ mp    Teri maa ki chut Rajeev tu modi ke gaand se nikla hua wo paad hai …  // tco / p6F9DMqaa4  ,[ 2.3703902 -1.4017451 -1.5055695],0,negative
12357,neutral,  _ Baaki sab tho theek hai yeh Gym membership kahan se beech mein aa gayee A little too …  // t co / n6bXvRMIsO  ,[ 0.264652    0.92525643 -1.2928414 ],1,neutral
17177,neutral,Ye Sale Khans Ki Bahat Chat Te Hai .. 300-400 Humesa predict karte hai but last me lashein bichh jati hai .  // t . co / MY32YwjSw6  ,[-0.94181335  1.7144988  -1.0208873 ],1,negative
15409,negative, bahut khoob bjp jiti nahi balki vote loota hai agar jeet bina dhandhli ke hui to phir EVM tampering kyo …  // t co / uZJUbKCYLd  ,[ 0.4984661   0.48862025 -1.3188248 ],0,negative
6517,neutral,Aastha Gill launches TikTok World Cup Anthem “ Jeetega Saara India ”  // t co / ebhbfaaGiu  ,[-2.219785   1.535878   1.2329018],1,neutral
15393,neutral,Beti gayi maa ko chhodne uske ghar bete ne Ki maa aur bahan ki pitai .. Aur di abhadra galia ...  // t . co / YaE7mKK6t1  ,[ 0.16147366  0.16646248 -0.39411741],1,negative
43650,positive,  _ Zee  _ oxygen Bas ap ki khushi important hai world jaye bhar main :crying_face:  ,[-2.251412    0.35780457  2.5618172 ],2,neutral
2794,neutral,   __ star77 Ankhon ki bt na kr sahab log Mar jaega :red_heart:  ,[-0.23054288  0.4831309   0.28532472],1,neutral
35264,negative, gud news ab eis ko treason ki saza milni chahye ager en jaisaon ko chor diya gya to ye mulk dushmana …  // t co / mWzWmkQw9t  ,[ 1.4686041  -0.62849456 -1.4162247 ],0,negative
19121,positive,what do you think guys ? hehe its my first time trying to do some anatomy :flushed_face: Like :red_heart: if you love it hehe If you lov …  // t co / tt0gND1UuE  ,[-2.416402   1.2737164  1.4035542],2,neutral
24430,negative, Achha tumko bahut dikat ho rahi hai hogi bhi kyu nhi ab kisko desh drohi btaoge apni debet me tu dal …  // t co / vbf6umvPl3  ,[ 0.9123017  -0.19225231 -1.0432758 ],0,negative
28657,negative, Imad wasim and Haris sohail totally not suitable for team ! BC thayk huy hain inko doctor ko dekhen …  // t . co / HPKZddDL1E  ,[ 0.8878278   0.38765725 -1.7132145 ],0,negative
16639,positive, Sabhi sansad apna apna karm kare Phal ki chinta n kare Sab ka sath sab ka bikash sab ka visvas = vija …  // t co / MNw5rYDhAW  ,[-2.3305979   0.59106815  2.3011303 ],2,neutral
892,negative,  SAHI HOGA SAYAD TABHI SIRF APPKI CHANNEL PE YE DIKH RAHA HAI WARNA KUCH BIKAV MEDIA …  // tco / buhKQcVF92  ,[ 0.94833106 -0.3024251  -0.9765706 ],0,neutral
13485,neutral,   // Yah maaf abangku kelepasan ngomongnya . ( Beneran ga nich .  ,[-1.6341625   1.8976961   0.12087886],1,neutral
40750,positive,   ravidubey Ravi I watched Kudiye Ni and I am so jealous of you . She is so beautiful . Well Stay blessed . Lots of love to …  ,[-2.125878   -0.17096435  2.6336837 ],2,positive
23198,negative,* Muslim guy enters barber's shop * Barber Kya katwana hai ? Guy Daadi toh nhi kaat sakta Khatna bhi ho chuka hai Baal hi kaat de .  ,[ 1.2866516  -0.05877532 -1.4275925 ],0,neutral
38373,positive,   NISHA __  Thnx a lotttttt Sweetu Di :smiling_face_with_smiling_eyes: Papa MSG bless you too :folded_hands:  ,[-2.288263   0.4993161  2.3559923],2,positive
17817,neutral, Eh I ’ m indifferent . We ’ ll see his parents get murdered cool bat car again . Just roll another versio …  // t . co / wde7L6ww17  ,[ 0.05067936  1.3009427  -1.5646702 ],1,negative
5818,negative,    DO NOT BELEIVE ANYTHING BAD YOU HERE ABOUT POTUS ITS ALL LIES THEY ARE ON A CRUSADE TO …  ,[ 0.61878604 -0.48898354 -0.31446737],0,neutral
29212,neutral, _ habibarao  2. Magarmach k ansio 4. Paancho ungliyan barabar nahi hoti 13. Taali aik hath se nahi b …  // t . co / MBaFVdV2vz  ,[ 0.3667143   0.67002475 -1.1041145 ],1,negative
44556,negative,Abe  nhi tum sab chor ho be jab saale tum jeete to aache kaam ki wajah se jeete or jab harne ki baari aayi to …  // tco / UD4geTstzw  ,[ 2.0867698 -1.2440424 -1.2984065],0,negative
44360,positive,  Nation remembers great Patriot Strong nationalist & social reformer Vinayak Damodar Savarkar on his birth anniversary . # V …  ,[-2.3920424  0.5222798  2.321711 ],2,neutral
16494,negative,Tum nazren uta kr jiyo tum kamzor nhi ho Bs tum nigahen jhuka kar chalo Is liye nahi k tum achy ban'ny ki koshsh k …  // t . co / Xf4mKBGLMH  ,[ 0.77518797 -0.01267939 -0.91791576],0,neutral
17158,positive, Dear Congratulations For winning election Bhut door hu Pr dil se apko Badhai deta hu ... Hope so Ap t …  // t . co / JtpKVX4m8t  ,[-2.2560456e+00  2.3096749e-03  2.9782891e+00],2,positive
24221,neutral,Get the fuck in REDMEN ... Hurrr # LFC # YNWA # 6times  ,[ 0.35421827  0.92250943 -1.4539773 ],1,negative
21977,positive,  AERiGiRL Ahhhh . Hindi pla nagsend . Thank you Ate Dhang Jullenors and bebeb Sheine . I love you frennies . Lucky to have you guys . :loudly_crying_face::loudly_crying_face:…  ,[-2.1473982 -0.1399819  2.8576179],2,positive
13057,neutral,  Sir Assam rifles best force phir ek bar Kashmir me bhejna chahiye .... inke totte udd jay …  // t . co / oqfAqanazM  ,[-0.04403793  0.8830276  -1.0163314 ],1,negative
15543,positive, Nice picture alvida jumma Mubarak # RamadanMubarak # hinaholics # HinaKhan  // t . co / cFceScyMgh  ,[-2.3426542   0.22374235  2.7478366 ],2,positive
25580,positive, Oooh the head covers remind me a lil of those uhh danish special forces frog men ? These are super rad lovely color work  ,[-2.3416839   0.88845015  2.149868  ],2,positive
33718,positive,    _ org Very well said lekin meri baat samajhne me apko thori dair lge gi :smiling_face_with_smiling_eyes:  ,[-2.2591817  0.9519279  1.807879 ],2,neutral
27391,negative, Lanat tm pay peer qadri kuttay haramzaday or lanat es khanzeer k buchay langray khadim pay tawaifoun ki nasal harami  ,[ 1.9280685 -1.1742483 -1.3343269],0,negative
33372,neutral, _ Buzz I ’ m far less tiltable in this game than S4 . I ’ ll still chep about top tiers tho .  ,[-0.07639518  1.058284   -0.9629703 ],1,neutral
2644,neutral, _ arushi   _ shine _ glows  _ Bnane _ Wala  _ Kamine   …  // t co / 8u3YrU1S73  ,[-2.1446407  2.3083944  0.0524608],1,neutral
21854,neutral, ( sorry shubham bai mena apka reaction video me chance miss kar dia :folded_hands::folded_hands::folded_hands: so please angle hafte me or …  // t co / gOLcA66dQA  ,[-2.094313    2.415737   -0.19795203],1,neutral
25667,positive,   ji ek bar Aap ndtv Ke patrkar Mr Ravish Kumar se debet Jarur kare it's my humble request please sir tha …  ,[-2.4349644  0.821715   2.2601848],2,neutral
16637,positive, Such may bhai .. bhout he Acha show tha ..... Dethi Annkho Aur Sunty kanu ... pora mulk ess show ko dekhta …  // t . co / P3BSsBnWaw  ,[-2.5383828  0.6339017  2.5509558],2,positive
7471,neutral,  _ jain13 :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_medical_mask::face_with_medical_mask: ye aap ke bachpan ki video  ,[-0.544516    1.5357744  -0.92005706],1,neutral
36000,positive,   Sookh sir very nice  ,[-2.1588144  -0.01073793  2.8365707 ],2,neutral
32274,neutral,  2018 Person 1 Bhai kahan hai ? P2 Bhai khan Market . 2020 P1 Bhai kahan hai ? P2 Bhai Kailash Market . Agar Hindus …  ,[-0.93100005  2.1437988  -1.0243152 ],1,neutral
8305,positive,Hello Modiji Aap Hme Bahut achchhe leader lagte ho Aap hmare desh ke Sabse achche leader ho Modiji Aapse nivedan h …  // t . co / FRRcSaVK6m  ,[-2.1688025  -0.14578746  2.9630585 ],2,positive
11983,positive,In love with Sadashivrao Bhau की मूँछ:grinning_face_with_big_eyes::grinning_face_with_big_eyes::face_with_tears_of_joy::face_with_tears_of_joy::winking_face_with_tongue::winking_face_with_tongue:  so i want same :collision::smiling_face_with_heart-eyes:  // t . co / PA2JvbK318  ,[-2.358144   1.2616643  1.297398 ],2,positive
14828,positive,Congratulations sir I am so happy ki aap hamare PM bne dil se welcome karte hai aap ko thanku so much sir apne Indi …  // t . co / RquduZ8UTq  ,[-2.3107302   0.06477892  2.9340024 ],2,positive
44515,positive, the best picture on twitter i love you and your orange son / daughter  ,[-2.339462   0.3689567  2.4200423],2,positive
19492,positive,  Namaste ! Thanks for your warm wishes  ji ! I ’ m grateful to our beloved PM Sh  ji for giving m …  ,[-2.3552043   0.00416259  2.9387617 ],2,positive
15022,negative,  BJP ke raaz Mei kbhi light nhi gyi or Bc Yha congress waaley roz light kaat rhe hei :pouting_face::angry_face:  ,[ 1.962666  -0.8916638 -1.6565423],0,negative
40093,neutral,  Same problem in katwaria sarai Are bhai itni garmi me sorry se kam nahi chaltA kal morning me exam hai logo ka  ,[ 0.42723617  0.8040104  -1.6787739 ],1,neutral
29023,neutral,Here's wishing all the very best to  for begining a ( hopefully ) long journey to gunning for probably th …  // t . co / hE5RUMdHaN  ,[-2.5066364  1.6465846  1.3351338],1,positive
11164,positive,Sabhi ko hamare taraf se bhi badhai  // t co / J1sPCaj132  ,[-2.5040145   0.40553764  2.7980654 ],2,neutral
18704,neutral, Ba _ sh _ aR _  Kahni aik or k chakar main to nahi :winking_face_with_tongue::grinning_face_with_sweat::grinning_face_with_sweat::grinning_face_with_sweat: dekhna pehly waly se bhi na jao :grinning_face_with_sweat::grinning_face_with_sweat::grinning_face_with_sweat:  ,[-1.2289063   1.9210814  -0.31891993],1,negative
9803,positive,Welcome Modi g 2019 hamare village Mai 20 year se koi vikash nahi hua hai kai baar sikayat ki kuch nahi hua na kh …  // t . co / iABtSrnK2w  ,[-2.5647118  1.2057304  1.9033575],2,neutral
8436,negative, Are u sud b appointed as spoke person of bjp kahi se journalist ni lgti ho  ,[ 1.4957623  -0.16447887 -1.7898862 ],0,negative
28400,neutral,   Aisa h k congress ne to apne log bhejne band kar diye h TV debate me .. To ye Ab kareg …  // t . co / woji2p07kT  ,[ 0.09406999  1.047681   -1.3650088 ],1,neutral
43424,neutral, Aba maam nakakabigla ka magreply ha . Mamimiss kita maam I recommended you as Wika 1 prof this midyea …  // t . co / WQJn8ydCYs  ,[-2.0914984   1.7838076   0.64026797],1,neutral
40284,neutral,Congratulations bhai Tere jajbe ko salam  // t . co / dwZqb5x0gs  ,[-1.7632885  1.17732    1.1118045],1,positive
26521,negative, Tere comedy toh nahi chal rahi hain :rolling_on_the_floor_laughing::face_with_tears_of_joy: Bas Congressi ki chaat raha hain jo teri asli aukat hain . T …  // t . co / ulJJIPwQTt  ,[ 2.138189  -1.1460016 -1.4136462],0,negative
42469,neutral,    _ uidai   sir my wife aadhar need to be updated wi …  // t co / cf5wxapQrQ  ,[-1.8692122  2.6363487 -0.6871734],1,neutral
15688,neutral,   Is ke napak kadam sansad Jese Pavitra mandir nahi padne chahiye Lelo istifa  ,[-0.18415566  1.1879545  -1.4172819 ],1,negative
2471,neutral, _ Shifu Dekh aayi Kuch badhiya maal ni hai jada isse badhiya flipkart ki weekend sale pe mil jata hai or sasta bhi  ,[-0.8429307   0.95348096 -0.08141712],1,positive
34619,neutral,  _ urdu Bus youthia ho ur chawal na maray ho nahi sakta . Meri wasy tu bahan ha nahi koi mager Alla …  // t . co / ukroVEVFZ0  ,[ 0.18026073  0.77551913 -0.9604597 ],1,positive
30573,negative, _  Jodhpur ki janta US Gandhi ko Bhul Gye Jo Gandhi Apne Bacho se Jyada Jodhpur Ka Dh …  // t . co / Y7tntVIc7Y  ,[ 0.80098844  0.03417799 -1.0253407 ],0,neutral
22518,neutral,  Amit Shah gets home ministry another . said you so moment .. May god save India ..!!!  // t . co / ThLdE …  ,[-0.61543894  0.94913274 -0.07906003],1,neutral
15779,positive,Modi Ji ko sapath grahad me badhai ho   // t co / Gfu9XF0e1q  ,[-2.6185217   0.74224436  2.506093  ],2,positive
2716,neutral, Mla BJP k hain mayor BJP k hain nahi mp bhi BJP k the but koi bhi dhayan nahi deta pls look in to this  ,[-0.00275293  0.90670455 -1.0662754 ],1,negative
40589,neutral,   Ye bohat koshish kr rhy nicha dekhane ki per in se ho nhe pa rha  ,[-1.0894786   1.9239985  -0.52550966],1,negative
27168,negative, Randi k bachy hamat h Aik bar Pakistan a jha teri nasal khatm kr dain mothrchod Gardar ... hamrami ki …  // t . co / m6h9OvC9MH  ,[ 2.2610567 -1.4264497 -1.4550565],0,negative
25510,negative, Arey ... Suddhi paaji to bjp ke undercover agent the ... Chunav ki lanka lagane gae the congress ki side :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:  ,[ 1.7434528  -0.50700665 -1.540985  ],0,neutral
44567,negative,Koi is chutiye ko samjhao ki India mein elections kaise hote hai . Oh but Modi / Shah are back and democrazy is dead .…  // t . co / j3U0Ud5LkQ  ,[ 1.9995978 -0.8552386 -1.6445272],0,negative
13907,negative, Hate kon karraha hai yr is bache ko :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: lkn iski batameezi ko promote krna theek nhi hai aage jab y …  // t . co / CNgHNQtWWA  ,[ 1.257689   -0.23507728 -1.3554442 ],0,negative
36409,negative,  _ punadiya Ye sab hindibhasi o ki galti he jaise who hindi ka bahiskar kar rahe hindibhasi unka kyu …  // t . co / zyNWHQsFhF  ,[ 1.6545365  -0.48375598 -1.6396383 ],0,negative
7426,positive,salute hy tumhe dher sari duaayen  // t . co / Y3u46aRNtK  ,[-2.0874472   0.36609748  2.2383642 ],2,positive
15591,negative,now 14 year kidds modi hi jitega ek bar or modi me as 14 year old bc yh ankal icecream ki bat ku nhi kr re he :face_with_rolling_eyes::face_with_rolling_eyes::face_with_rolling_eyes:  ,[ 1.5793636 -0.5570048 -1.4151627],0,negative
23398,negative, Tun ki kita apni hkomat ch just pasa chori . Ahhh thooouuuu shame on you .  ,[ 2.0226755 -1.1699516 -1.4977121],0,negative
17641,negative,Abe Bahuduye ye Modi media nahin desh ki media jo sach dikhati hai ... tum jaise bhaduye nahin dekh sakte to ... aankhe …  // t . co / tGutGuPY5d  ,[ 1.9135532 -0.9231427 -1.5332456],0,negative
32838,positive, _ in aadarniya sir ji aaj man prsannchit . hua . maa bharatya ke veer lal desh ki aguwayi me shamil raheng …  // t . co / mNzwvcMb1O  ,[-1.9170519  0.7605345  1.3416111],2,positive
20988,neutral, Best solution to end terrorism in kashmir 1. Sab terrorist ka marne ke baad hindu ritiriwaz se antya s …  // t . co / LyVkFAJKHv  ,[-0.01345718  0.67978144 -0.71090245],1,negative
2050,positive,Bahut bahut subhkamna ... sir ... hum yuva ko apse yahi ummid hai ki ap humare desh ke ujjaw …  // t . co / 138zmFkE7O  ,[-2.1359878  -0.13219382  2.947873  ],2,positive
5102,negative, Yeh nahi badlega . Hara rang iske khoon me sama chuka hai bus ab ye kuch din ka hindu h jald hi …  // t . co / ZfqSSWAnQQ  ,[ 1.3828138  -0.43099564 -1.5024409 ],0,negative
39647,positive,  # AlwaysStayWithLalisa H ã y lu ô n lu ô n m ỉ m c ườ i nh é Lalisa Manoban :red_heart: We love …  ,[-2.4894772  0.9860157  2.0867748],2,neutral
27675,neutral,  Faisal qureshi react my meme </3 sed react for fasaadi jani  // t co / InTP7RJ3Mz  ,[-1.0294633  2.1839068 -1.2397012],1,neutral
33864,positive,   Kya dua du Didi aapko es birthday pe meri umar bhi aapko lag jaye ... Happiest birthday bhagwan aapko dun …  ,[-2.1989641e+00  2.4097362e-03  2.8106985e+00],2,positive
41789,positive,Tawandi sabo wich apne bahut hi piyare veer gurpreet kali ik new (( Trend set hair salon open kita )) Congrats bro gu …  // t co / k4c1c5RI5o  ,[-2.5080817  0.8058444  2.4926033],2,positive
4896,neutral, Aur jitegi likhna rah gaya ya 2nd number pe after BJP  ,[-0.59045106  1.7567315  -1.2601163 ],1,neutral
10700,neutral, kaafi acha hai its about that point in life when you are ok with all the pain n hurt . You accept and …  // t . co / 7CKPEDs7x0  ,[-1.3724844  1.2754991  0.0548974],1,neutral
24088,negative, Tum jesay PTI k jhoot ko aj bhee defend kerein gey aur mulk mein wakeel he hein jo umeed ke kiren …  // t . co / k2oDjInMMA  ,[ 1.0544047  -0.06311435 -1.3119403 ],0,neutral
44972,neutral,Why do I get the feeling that one of my followers here is my first bachpan ki mangetar .  ,[-0.65391576  2.0284567  -1.190778  ],1,neutral
24707,neutral,Congress still does not learn that they lost because of Rahul Gandhi only . Jab tak Congress 0 seat nahi ho jayegi ta …  // t . co / 6vpLud81Vs  ,[ 0.20924465  0.8270894  -1.2674392 ],1,negative
