Uid,Sentiment,clean_text,proba,preds
21942,neutral,  _ abt _ bharat Sir ji i m coping it to post in Facebook  ,[-1.6189852  2.1760466 -0.5378813],1
20973,neutral,  _ Naz Bela aap nahi janna chahenge me ne yesa kyun kiya .. ( when mahir was trying to kiss her bela stopped him with her hand â€¦  ,[-1.8364354  2.077304  -0.0309483],1
24165,negative, _ Anisto   Media vaalo ko hi hoti hai congress ki itni chinta Rafale Jai shah vy â€¦  // t co / v27rTqtKWM  ,[ 2.075669  -0.8497628 -1.7141931],0
14233,neutral,  _ Meow99  Mujhy uska nam ni yad .......... han lekin sab usko Ú†ÙˆØ± bolty ðŸ‘»ðŸ‘»ðŸ‘»  ,[-1.4576926   1.8704177  -0.03151105],1
12005,positive,Great win ....# NamoAgain People of India unterstands who is capable of PM Desh ab trakki ki rah pe a a gya hai .... Ha â€¦  // t . co / j0fTnCqrQR  ,[-2.1837761  -0.08032298  2.9177809 ],2
4387,neutral, _   Lekin ab koi bhi aur jagah Ka Mandir masjid Mudda ab mat uthvayiyga .... Jo h â€¦  // t . co / gG9VplhNEx  ,[-1.5203909   1.4023758  -0.05056896],1
7921,neutral,Bc kuch time mein internet pe hansney ko bhi koi drama bana denge loug . Omg look at her she was laughing . How can she ?  ,[ 0.54864377  0.6983313  -1.5406432 ],1
11819,neutral,  _ Khan241 Look at this sexy thing ðŸ˜­ðŸ˜ðŸ”¥ Wajih Taseer aka Bilal Abbas ! # BilalAbbasOnJeetoPakistan  _ khan  // t . co / zaps4 â€¦  ,[-1.9061667   2.213458   -0.02914403],1
6870,positive, Modi ji Bahut Bahut shubhkamanaye .. Fur se aapke sarkar banane par . Hum parents logo ko aapse bahut aadha â€¦  // t . co / bDDIWO4gDp  ,[-1.9866018  0.8804599  1.3147855],2
37684,negative, Let him defend himself infront of SJC Tu sala lgda ain BC  ,[ 1.6589133  -0.27014372 -1.7235687 ],0
10484,positive, hi virat . Best luck for wc 2019. We hope once again cup bring home . 1 request for national anthem . Agar r â€¦  // t . co / XVCJ0abTJX  ,[-2.5301404  0.8264044  2.417369 ],2
20392,neutral, Vikas ji ! Itni bhi undbhakti theek ni h . Fake video viral kr k apni image ko gober se bekar bana li . Ap h â€¦  // t . co / aq7krPLluf  ,[ 0.13269092  1.1077389  -1.2784252 ],1
509,positive,  Anurag ji aapko bhot bhot badhai aur subhkamnaye .. Keep it up .. We are proud of you ..  ,[-2.2395074 -0.15695    2.8958635],2
36734,positive,  Aaj Ek Bar Fir Se Modi Ji Ne Desh Ki Raksha Aur Uski Akhandta Ko Banaye Rakhne K Liye Sapa â€¦  // t co / 2AM9brohWz  ,[-1.9219861   0.93463975  1.4116316 ],2
1945,neutral,  Media hi thi jo is government ko wapis le aayi Media agar fair hoti to ye government ja chuki thi  ,[ 0.04379848  0.5839213  -0.9683851 ],1
20862,positive, _ halloween Soo beautiful Indians jal rhay hain dhek ke  ,[-1.3704209   0.76568997  1.2400002 ],2
42444,positive, Thand you endlessly ! I â€:trade_mark: ll give it a try ! Thank you SOOooo much again ! ðŸ˜Š  ,[-2.3647501  0.4459251  2.5141106],2
11581,neutral, _ a _ Dedo We already know you are  ,[-1.7152538  2.2799366 -0.5184034],1
35773,positive, What a great msg ALLAH ap ko hamesha khush rakain salut hai ap ki sooch ko kassh hum sb ap jesy sooch paty .  ,[-1.7838581 -0.3444234  2.8700342],2
32834,positive,it's fans morale ! What a WC national anthem fan b Pretty much got it on repeat . Fingers crossed for Team India . Cup â€¦  // t . co / AJrelZ0jpQ  ,[-0.79538953  0.14278214  0.98429865],2
37116,neutral,I found this awesome recording of Aawaz deke hamein tum bulao on # Smule  // t co / KJrPnDl0WV  ,[-2.4272416  1.5765802  1.2804576],1
10101,negative,  Kutta papa ka Hisab dey Aur bohnk mat mota Gaddar  // t co / uatfC1Xs7D  ,[ 1.8513683 -0.6841081 -1.4318111],0
16152,neutral,Congress decided not to send spokespersons on TV debates And bhakt media journos rattled Why ??? Arre We are n â€¦  // t co / FHoh2FFA8N  ,[-0.7564399   1.875983   -0.94298947],1
10433,neutral,    Ab Congress ke pas bolne ko rah hi kya gya h jo kisi spokesperson ko bheje debate k liye Muh ch â€¦  ,[ 0.30925733  0.6984232  -1.2427646 ],1
22966,neutral,* she breakup hurts the most .. * me kabhi Maa ko taklif me dekha hai .. # verypainful ðŸ˜”  ,[-1.2258219   1.1708729  -0.09826771],1
9336,negative,Congress ke useless spokesperson to jobless ho jaayenge if Congress decides to boycott media for longer period  ,[ 1.4931834  -0.36772752 -1.5589225 ],0
30317,neutral,  Shaadi Kab Karni Hai ? # BharatThisEid -Â   // t . co / e4gjQ586We  _ TheFilm Â    â€¦  ,[-2.384379    2.4124935   0.35546613],1
25482,negative, Kutay ka bacha even its disgraceful to the kutah to compare him to the loyal creature  ,[ 1.8233058 -0.6858312 -1.457307 ],0
2742,negative, Tum jaise mindset ke log kabhi bootlicking ka aadat Kyoin nahi chodate . Congress to dub rahi hai a â€¦  // t . co / nEjlx25fGN  ,[ 1.4666773  -0.19307342 -1.7014214 ],0
4929,negative, Desh aazad ho gaya hai par Congressi ab tak Gandhi pariwar ka gulami karna nahi bhoole . Jo mahila bin â€¦  // t . co / Ly1Ee54oZc  ,[ 1.2885259 -0.5006515 -1.1887431],0
27264,neutral, Q No . 3 is not bad either . Genuine concern about the product name being displayed on the packaging . Log kya kahenge ! ðŸ˜ðŸ˜ðŸ˜  ,[-0.0082622   0.91029614 -1.2131268 ],1
11190,negative,  _ Dharti JAISE  _ Official CRIMINAL LOGON KO LE AAYA THA  ME WAISE HI  ME LE AAYEGA AUR PAY KO BAD â€¦  ,[ 0.57189393 -0.03372788 -0.86047745],0
41792,negative, Ye to hoga hi sub chor h sarkar badli karmchari to vhi h  ,[ 1.4747766 -0.6314337 -1.4228969],0
2784,negative,* Tu Baki Ldkio ki trh extra bf Kyu nahi bnati * Me  // t co / fq2tQwMhaK  ,[ 1.6208229  -0.21365985 -1.8001395 ],0
15652,neutral,Just wanna take a moment and breath without stressing the fuck out . Exams mein stress exams ke baad result ka stre â€¦  // t . co / fKytgUQU92  ,[-1.2605994  2.0097072 -0.8687916],1
18917,positive,  Bhai kabhi odisha bhi ake dekho It's a very lovely place !  ,[-2.6082122   0.51683515  2.7418017 ],2
41051,negative, Chutiye Insaan sudharja pappu ka chatna bund kar aur apna koi dusra bandobast karke rakh le . A â€¦  // t . co / 311gwoark2  ,[ 2.1619315 -1.2909843 -1.3797834],0
3518,positive,Sir  ji the best MOS is Pratab Sarangi ji His hard work under poverty rewarded him Pls provide â€¦  // t co / MmPtDl2FFg  ,[-2.3051593   0.11448085  2.8525202 ],2
2479,neutral, Worth reading they were all the excerpts you got ab to padhna padega Nice share  ,[-2.0840957  2.0077522  0.3516746],1
14132,negative,  Ye koi siasi thereek nahi balkay inke chor leader ko investigation k liye bulaya hay â€¦  // t co / mWSPyyWfgt  ,[ 0.95699924  0.44579396 -1.668005  ],0
26433,neutral, _ Sarangi ji can't imagine a better choice than a living saint Partap Chand Sarangi to be included in Modiji ' s â€¦  // t . co / vzyN9FYQUe  ,[-1.8198069   1.6037716   0.54264486],1
24366,positive,   Bhai jaan is always super se uper Hit ..  ,[-2.0802965  -0.21063213  2.8891795 ],2
18372,positive,Par jitega to Aus hi ðŸ˜‚   This is going to be a very interesting # CWC19 Afghanistan beat Pakistan â€¦  // t co / xVZV2TfeLw  ,[-1.8706648   0.88337123  1.6226397 ],2
35355,positive,Atut . V . Pavitra sombandh . Karya . Viswas . Nirnay ye sabhi Ram ban v janhitkari hote hai . Bahut Bahut Bhadhayiyan Sh â€¦  // t . co / 2dtmQZcN3I  ,[-2.2758737   0.36401084  2.4356408 ],2
21398,negative,  Fawad ch tum apnay andar ka bugz aur kina nikaal lo ulama k khelaf logo ko chand pe â€¦  // t . co / C4IdCkrUGm  ,[ 2.2813327 -1.2334493 -1.5832211],0
11394,neutral,  No ... # KabirSingh is not a family film it is made for Youth Class 6 se leke 35 saal ke age tak Jinka naya naya dil to â€¦  ,[-1.1307609  1.5293082 -0.5668687],1
18798,neutral, I love watching her nautanki . ðŸ˜ðŸ˜‚ðŸ¤£ # BiggBossMarathi2  ,[-1.2329433   1.3412675   0.07961629],1
8566,neutral,Besharmo ap log pehly rozay na raknay ki wajha sy england ka daora rakha taky rozay na rakhay .  on you pak team  ,[-0.02096804  0.38331193 -0.29983032],1
11165,neutral,   amethi gram pradhan aur bjp worker ki hatya aur is may congressi bhumika ki jaanch aur con â€¦  // t co / 71jOuUWrMa  ,[-0.4513173   0.9148072  -0.53722364],1
14637,neutral, _  Patna Digha Ka Malda Aam Duniya ka best aam hai . Dudhiya Malda ka koi muqabla nahi .  ,[-1.21191     0.86479205  0.3771308 ],1
16203,positive,  Every # FAN Girl Golden Dream â¤ ðŸ’‹ ðŸ’‹ â¤  Love You Meri Jaan   // t . co / X2D7U75NUV  ,[-2.6167192   0.60086423  2.6931639 ],2
18371,negative,  mere mulk aakar phir jana nahi chahti hain yeh udaas hain yeh kyun ki kal gaddi zroor ta â€¦  // t . co / 62Cur3essE  ,[ 0.7981333   0.09776077 -1.1816791 ],0
4570,positive,Chowkidar sher hai India will shine under ur leadership  ji ! Bharat mata ki jai ðŸ:trade_mark: # ModiSarkar2  // t co / TwmA3uk92H  ,[-2.5150003   0.56807244  2.5951576 ],2
17534,positive,# viru sir ji ne perfect prediction kiya tha baah sir ji bat se bowler ko dhone k barein mein aapka jawab nhi saa â€¦  // t co / iPD0ARXh46  ,[-2.2210975  1.3137294  1.322485 ],2
7911,negative, dushman ka to pta ni k pakistan ka kuch bigar saken lekin ye jahil khootttii awam pakistan ko ly doben giii ..  ,[ 0.6510561  -0.03510423 -0.7200348 ],0
38574,positive,  Thank you my fans for all the love ... - Apka # Bharat  // t . co / hdg02hVtDe  ,[-2.557862   0.3473414  2.8261633],2
10670,negative,       Tu harami he kutta sala aa â€¦  // t . co / 4NftLQevk8  ,[ 2.3067129 -1.1343844 -1.7105396],0
20782,neutral,   when you meet new friends there pls dont forget us heheh )  ,[-2.3425639   2.275153    0.48917407],1
38530,positive,  _ 2019  Thank you Raunak it is always a pleasure to host you . Also many thanks for this incredible compliment ðŸ˜‡ # IIC2019 €¦  ,[-2.3433592  0.0779491  2.9711208],2
43434,positive,  _ Patel   _ KAS I wish aisa rishta fir se  k saath bhi ban Jaye comedy ki duniya aapki ho jaye â€¦  ,[-2.392568    0.46934608  2.577273  ],2
6057,negative,  # PledgeAgainstCorruption Thousands of followers have taken pledge not to accept bribes nd not to offer any Motivated by S â€¦  ,[ 0.53403354  0.44965684 -0.95825475],0
30207,negative, Tu duniya ka sabse bada chutiya hai . Saale jamin me gaddha khod ke samaa ja usme . Bhala hoga insaniya â€¦  // t . co / NOuYWVXqs1  ,[ 2.424957  -1.6045365 -1.4618456],0
29900,negative, Good decision for bann on TV debate faltu bakwas hoti h wha par TV walo ko news milti h aur party ka naam kharab hota h  ,[ 0.9905371  -0.14789373 -1.3646574 ],0
9133,positive, Inshallah bhai Kabhi Na Kabhi aap jeetoge main Dua karunga Moradabad wale bahut galat Kiya aapke sath â€¦  // t . co / 4YHphyh1x0  ,[-2.322502   0.3640473  2.5606885],2
23577,negative,  Pehlay apne corrupt baap ke production order ki fiqar ker . Billo sahiba  ,[ 1.1975236  -0.16431698 -1.3893509 ],0
31254,positive, _ hai _ tumhare  _ chanda  _ hun  its _ TAD07  _ awari    _ shahkar   _ Aisha Good one ðŸ¤£ðŸ¤£ðŸ¤£  ,[-2.5236022  1.2995731  1.9905765],2
11209,neutral, _ zg  Ye apko hansny ki zrorat nhi wese  ,[-0.23573434  0.8479594  -0.27675024],1
34868,negative,Chlo wo beggar hai to muhtram ap k abu ko kya kahen gn unho na to begging k sath sath loota be hai ðŸ¤”  // tco / XdSKuFQFuz  ,[ 1.391692  -0.544994  -1.2721477],0
5703,neutral, Sir ji people of India are with Modi ji . Aap kiske behalf bole raha hain .  ,[-1.564939    1.3106753   0.32660922],1
33788,positive,EH i actually like your nose â€” Ahh thank youu ðŸ¥ºâ¤ï¸ Thats sho cuTE  // t co / wk8vcF3vOW  ,[-2.467839   1.198553   1.9089434],2
12074,negative, Teri jaisi bhrastachaari kahin nahi hai tu sabse badi bhrastachaari hai maha bikau hai fixer ma â€¦  // t . co / 4R2u4YvqHV  ,[ 0.8645132  -0.23588653 -0.7481249 ],0
10021,neutral,  _ 2weets Haqdaar banna asaan nahi hai . Kaamyabi ki equation set hai . Ab raja ka beta raja nhi bnega . # Super30Trailer  ,[-1.2651969   1.5749283  -0.27015582],1
17050,positive,Good Morning hv a nice day .... Today's exam day ..thoda _ sa _ dar ðŸ:trade_mark:„  ,[-2.5033066   0.58494097  2.6231031 ],2
10974,neutral,  Kabhi kabhi maa dhulayee karne ke baad ek adh roti ka tukda bete ko de deti hain Thodi â€¦  // t . co / iU8ajIxbFB  ,[ 0.05499182  0.47457454 -0.55060977],1
26627,positive,Going Through Diehard Workout Sessions ... With My Guide Amardeep Pandey Ji My Today's Partner Vipul Bhaii ... It's â€¦  // t . co / CNosMZSduo  ,[-2.556219   0.7610584  2.6102953],2
4458,neutral, Ager tum really girl ho to mujhe is tweet ko explain kerne ki jarurt nahi hai  ,[-0.04146542  0.91152006 -0.94862956],1
23070,neutral,    bahut kaan kiya sirji ne janta hi pagal thi jo bjp ko v â€¦  // t . co / hV0VBJMbXi  ,[-0.8086179  1.463194  -0.7224589],1
9449,positive,  SIR  JAISE LOGO KI PICHWADE ME DRAR PAD JAATI HAI SARKAR SE SAWAL KARNE ME S â€¦  // t . co / GKF8av2JoC  ,[-0.03060593 -0.05024389  0.04494325],2
32173,negative,   Kyon k wo acche se jante hain k Modi ek Criminal h . Aur north wale ka Brainwashed karke aatanki bana diya h RS â€¦  ,[ 1.9391723  -0.81813645 -1.6933618 ],0
21202,neutral, # IncreaseSSCCGL17Vacancies # IncreaseSSCCGL2017Vacancies   Sir aapko modi ji â€¦  // tco / j01lMmFYvP  ,[-2.4751167  1.5689517  1.3883264],1
29118,negative, So typical .... Bhakths and godi media ka fake videos se Dil bharta hi nahi .  ,[ 1.3833245 -0.6244577 -1.344205 ],0
28446,positive,  # Naagin3 TRP is 3 1 - back to Number 1! Ended on a good note and showed it's viewing power ! Well done to the team ðŸ‘ No â€¦  ,[-2.5142522  0.6618556  2.5456543],2
6181,neutral, _ aap agar chidhane ke liye Modi ( Bjp ) samarthako ko bhakt-2 ke nare lagate ho to aap bhi sun lo ... Haa â€¦  // t . co / D0tZXz65Tx  ,[-0.5628033   0.9218806  -0.45784107],1
29850,negative,  Abey bewkoof atal Ji me jab bhi politics ki desh hit me ki aur ye saala haramkhor desh v â€¦  // t . co / 42bVglf0Ox  ,[ 2.1813908 -1.2046572 -1.451319 ],0
32375,neutral, _ Sharma4   Jab 2 3 maare nahi jaenge tab tak ee sab thikane pe nahi aaenge . Sh â€¦  // t . co / w3ksVnOi7v  ,[-0.42693254  1.2360624  -0.89338964],1
44444,neutral,Just imagine the CCS combination on security - Modi-doval-shah . ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ Pakistan aur desh k gaddaro k to l Ã—Ã—Ã— lag gae .  ,[-0.8936738  1.7389865 -0.7503647],1
14977,negative,   Kamra .... Tu aur tera CONgress parivaar ... poora DALLAVATI . Shame on parasites â€¦  // t . co / f8zCEQV6yD  ,[ 2.2628024 -1.2903011 -1.548012 ],0
3947,neutral,Nai naw aese goals ni hony chahie wrna bnda sari umar inhi chezun ko pany me lga rehta or enjoy ni kr pata ðŸ˜¶ðŸ:trade_mark:„  // t co / tqzMYMayce  ,[-1.1730881   1.2089678   0.39656895],1
11183,neutral,  na bro yeh bangla afghan ab humaray bus ki baat nahi humein papua new guinea de doh please   ,[ 0.3509052   0.51025    -0.92544097],1
11174,negative, _ 1 _  Is tarah k kutty zaleel khabees mulla ny islam ki shakal bhigarr di ... Allah garat karin is lanti insan ko  ,[ 1.9747474 -1.1937121 -1.1654607],0
5997,neutral, With all due respect Bakshi ji Point is not Khan market . Us line ke phle bhi kuch likha h . Any comment on that .  ,[ 0.30600795  1.032288   -1.542244  ],1
45120,negative,   Oh nahi bhai ! Apni hi maa behen ko pelney walon k sath nahi jana humey ! Bari â€¦  // t . co / gTbCWPLiRv  ,[ 0.5996757   0.34972167 -0.7799819 ],0
43939,positive, that's why I love you jai ðŸ˜˜ðŸ˜˜ðŸ˜˜  ,[-2.2959406   0.11513162  2.719268  ],2
12496,positive,  Waaahh jihyooo !!! Hahaha i love you girl ! ðŸ˜ðŸ˜ðŸ˜ # spartace foreverrr ðŸ’• Â:copyright: to  // t co / aDgLzGNudw  ,[-2.4257104   0.22759004  2.8678746 ],2
8778,negative,Korangi Me Garments Factory Me Aag Lag Gai . Aag Ne Factory Ki 2 Manzilon Ko Lapet Me Le Lia . Fire Brigade Ka Amla Aag Bujhane Me Masroof .  ,[ 0.71331185  0.33089402 -1.359355  ],0
24335,positive,I Â  wish Â  the whole world know how wonderful and full of love and smiles our life is with you â¤ðŸ’• Happy birthday ya sok â€¦  // t . co / z4z7HeQY1i  ,[-2.3185956e+00  6.2399951e-04  3.0243828e+00],2
848,neutral,  Sab sy pehly cheez jo janna Wajib hai or jo Ilme Nafey k liye Lazim hai wo ye hai k apni nafs k aeybon ko jaanna # MQIitika â€¦  ,[-1.7597556   1.2579144   0.91891736],1
14495,positive,  _ chanda Word the best Synonym You  ,[-2.4639513  1.3476273  1.4746721],2
25337,neutral,  _ Awaaz Aaj nhi kar paege . Abhi tak target pura nhi hua hai isliye dhoop me daud rhe hai target â€¦  // t . co / tpcdiFxNPc  ,[-0.7247024   0.94873136 -0.31133014],1
35492,positive, ji aapko # skill _ development _ minister banaye jaane ki shubhkamnaye ... Apke sansadiya chetra Padao Chandauli se hu ....  ,[-2.3787072  0.739716   2.1659832],2
9155,negative, _ meer What is agenda of PTM ? Apko ubi tak yhi samj ni arahe ke PTM ka maqsad ka kia ? PTM is not accepting Pa â€¦  // t . co / 1kGPz1z6Nn  ,[ 1.2548969   0.10345034 -1.4777601 ],0
15554,positive,Turn off the News Turn on some Music You'll feel much Better Thanks to everyone who rides Namaste Friends I love you all .  ,[-2.3904603   0.07055793  2.906971  ],2
35856,positive,Pmji pranam sr ji desh ko eshbar eshi bulndi dikeeye ki desh se gareebi ka jo kalnak laga hai khatm ho jay tabhi sa â€¦  // t . co / 0y4pAC4kUD  ,[-1.4758524  0.8311746  0.8489292],2
31917,neutral,Kahdo dushmno se ki jra smbhl jay mere watan ki serhad pe dehshat na felay kyonki Modi ji ka tufan fir se uthega â€¦  // t co / BekVdAkg8I  ,[-1.6828835   0.92207086  0.6802523 ],1
31595,neutral, _ sunidhi  _ Dayar18 O t20 tha usme aapko jaldi run banane parte he ye odi he yaha pe propper time le sak â€¦  // t . co / tm6PEtBPdf  ,[-1.3944943   1.6662664  -0.46616206],1
21804,neutral,why do people compare their favorites best period with SRK's worst .... himmat hai ... toh compare best with best ... wor â€¦  // t . co / 8wYthEwLx6  ,[-0.9391101   0.87235874  0.00322284],1
9702,positive,Jeetu bhai nailed your role in Kota factory the 21 days habit trick was the best part â¤ï¸. # tvf # kotafactory # theviralfever  ,[-2.5050812  1.125521   2.0642376],2
11181,neutral, _ Indic  _ 13 _   Saar O saar Aapse na ho payega ðŸ¤ª  ,[-2.128774   1.8475407  0.7051783],1
20415,neutral,  Love Jihad Dharmantaran to khule aam ho raha hai ... Fir kyu Hinduo ke har tyohar pr ap â€¦  // t . co / veszoy6dCZ  ,[-0.10088375  0.23764534 -0.32867742],1
11210,positive,    True Skardu hai he jannat khubsurt logo ki khubsurt sarzameen hamari proud to be GBian  ,[-1.9081872  -0.20272405  2.7212818 ],2
31353,negative,   Ek hote hai chutiya ek hote hai maha chutiya abe musalman 100% khate h â€¦  // t co / 0YZ8Y9SGHK  ,[ 2.3045604 -1.459145  -1.4540186],0
25821,neutral, _  No he is just asking for a friend  ,[-1.6712496  2.347153  -0.5282057],1
19887,negative, _ AajTak     They are not bhakt .. They are bloody criminals ..  ,[ 1.9379549 -1.1872584 -1.2279292],0
16302,positive, _ kaan Even Tie Domi is a pretty nice guy off of the ice  ,[-2.3287144   0.76076066  2.1572573 ],2
20926,neutral,  _ Ek hi nara Ek hi naam Jai Shri ram Jai Shri ram Deal with it !  // t . co / zgMvqF2DHX  ,[-1.5382597   1.9708154  -0.03328333],1
7407,negative,  Humko  sahab ko yeh bataana hoga k wo # PTM ko goliyo k dam par khatam nahi ka â€¦  // t . co / I6PbjLMFRD  ,[ 1.6941848  -0.50556386 -1.668236  ],0
