Uid,Sentiment,clean_text,proba,preds
11210,positive,    True Skardu hai he jannat khubsurt logo ki khubsurt sarzameen hamari proud to be GBian  ,[-1.7718836  -0.71782035  2.065013  ],2
31353,negative,   Ek hote hai chutiya ek hote hai maha chutiya abe musalman 100% khate h â€¦  // t co / 0YZ8Y9SGHK  ,[ 2.694455  -0.9188763 -1.7958168],0
25821,neutral, _  No he is just asking for a friend  ,[-1.5321093  2.100781  -0.3552076],1
19887,negative, _ AajTak     They are not bhakt .. They are bloody criminals ..  ,[ 2.4416718 -0.9459811 -1.4878271],0
16302,positive, _ kaan Even Tie Domi is a pretty nice guy off of the ice  ,[-2.486319    0.22109437  1.9842235 ],2
20926,neutral,  _ Ek hi nara Ek hi naam Jai Shri ram Jai Shri ram Deal with it !  // t . co / zgMvqF2DHX  ,[-0.26153138  1.4116699  -0.87370473],1
7407,negative,  Humko  sahab ko yeh bataana hoga k wo # PTM ko goliyo k dam par khatam nahi ka â€¦  // t . co / I6PbjLMFRD  ,[ 1.0917842   0.19488226 -1.282569  ],0
21361,neutral,Size naapney ka shoq hi bohat hai dr . Saheba ko . Awaeen nahi mard in k paas khaas tor pe ilaaj karaney jatey . Mai â€¦  // t . co / fQs6iUzdrH  ,[ 0.31547904  0.39105225 -0.7464692 ],1
15264,positive,092137244 - omg a very nice mami ;'( super touched ako when you were giving me compliments on my dancing tysm i don â€¦  // t . co / vncRc00DC8  ,[-2.6979547  -0.18778108  2.4421995 ],2
27821,positive,  _ sashiks # OathCeremony Modi Main Narendra Damodardas Modi ishwar ki shapath leke kehta hoon ki desh Kejriwal Main apne bac â€¦  ,[-2.5152922   0.49459726  2.0002825 ],2
10339,negative, Haa ab tumhri dukan jo band ho jayegi .. hadkaoge kisko .. bjp khud apne pravakta nhi bhejti jo channel â€¦  // t . co / K8k8FSxhbC  ,[ 1.0600455   0.29755244 -1.2093341 ],0
11747,neutral, Pakistan team ki kal phir maa chudi jaayege AAP bhi aana Nottingham me ðŸ¤£ðŸ˜‚  ,[-0.48595637  0.88580805 -0.52349013],1
19396,neutral, Jisee Journalism karna vo dekhlo ðŸ˜‚ it is not that easy ALL THE BEST mam shikanji piloo  ,[-2.0540152  1.2050631  0.8651108],1
34237,negative,  Uwa ganjedi aur charsi nahi hona chahiey . Waisey tera baap arey burbak wahi chara chor La â€¦  // t . co / hxf3ZIKDG5  ,[ 0.9476131   0.03649861 -1.0098643 ],0
12542,neutral,Kya hai yesab pakistan ka video dikhake india ka naam kyu kharab kar rahe ho  // t . co / t0iFDnlyI9  ,[ 0.13105871  0.8388973  -0.8124996 ],1
20356,negative,  Jo satta me nahi they wo shaitaani karte they . Wohi riots karvate they logo ko marvate â€¦  // t . co / SJRufrrJSf  ,[ 0.9768196   0.36795485 -1.217817  ],0
33049,negative, Maintenance kon Dega Metro or Bus ki ye or iski party Barbad karke rahega Delhi ko Chor or kuch Nah â€¦  // t . co / 4znpvIqwdt  ,[ 0.60110074  0.59461236 -1.2787042 ],0
38921,positive,    What an episode !!! Loved it  ðŸ‘ And d best part was th â€¦  // t . co / FGDBWVPWTN  ,[-2.2511659  -0.66834146  2.3636217 ],2
7367,neutral, _ Bhomia Atalji ki vjah se e ye # Ayodhya wala raita faila hua hm .. kaante saaf krke jameen samtal krne ki ba â€¦  // t . co / iH5wapS8dB  ,[ 0.06903507  0.59303015 -0.69477266],1
334,negative,  Going through the COZA & Timi Dakolo tweets you'll realise how appallingly religiously naive the Nigerian mind is . A man â€¦  ,[ 1.5171701  -0.48135155 -1.1000236 ],0
25032,negative, What they meant to say is tu chutiya hai bsdk hmesha beizzati krata hai ðŸ˜‚ðŸ˜‚ðŸ˜‚  ,[ 2.07505   -0.5483404 -1.553703 ],0
22230,negative, Anti Indian .. teri maa kaa bhosda .. lawde ki aulaad ... kis gashti ka ganda khoon hai tu suar ne thoki â€¦  // t . co / VinGZ892FS  ,[ 2.4318056 -1.0033499 -1.6018437],0
10577,negative,     _  Present is no fun . I'm happy doing time travel .  ,[ 1.0303763   0.03432247 -0.9023624 ],0
44577,neutral,  # Lucknow walo aao miltey hain aaj sham 5 se 9 sun motorsfaizabad roadindira nagar metro station ke paas .  â€¦  ,[-0.53470165  1.9078813  -1.0313427 ],1
40006,neutral,  _ Mania17  _ A LO hadh hai yaar HRithik ke fan ko to likhna bi nhi aata hai  ,[-0.16824272  1.1304383  -0.7898622 ],1
23662,neutral, _ Singh hamare pass inn sb ko chalane ke liye remote h ðŸ˜‚ðŸ˜‚  ,[-0.23991928  1.4786942  -1.075857  ],1
16863,positive,This means so much ! Your love ! Your support ! Thankyou so much for loving me abundantly . # Blessed ðŸ:trade_mark:ðŸ»ðŸ:trade_mark:ðŸ»  // t . co / Ad1c14eicq  ,[-2.533319   -0.28375053  2.582817  ],2
40894,negative, Ch **** is banaya hai logo ka Even used it as a ledder  ,[ 2.0132637  -0.30135947 -1.6422955 ],0
488,negative,Shame on you Anjana om Kashyap Kanhaiya Kumar 3lakhs vote basil Kiya Lekin tumne to 30 words bhi governt ke against bolne ki himmat nahi hai  ,[ 1.9012362  -0.08175135 -1.4482304 ],0
39787,positive,Oooh my goodness that giggle . I love it and the confidence that riding has brought them . # barrelracing â€¦  // t . co / sFf6e05Y49  ,[-2.283882   -0.39914563  2.2235599 ],2
20723,neutral,Kia Khyal hai Apka ?  // t co / Vjg5YQ4S5z  ,[-1.0174346   1.9463966  -0.64333534],1
9695,neutral,  _ rajasthan  Jai jinendra nishant bhiya  ,[-1.9426115  1.7112797  0.2995179],1
22686,negative, Are handsome sudhar ja .. abhi dilli ka chunav bacha hai .. kitne bhi public ke paise uda le education ke jho â€¦  // t . co / HvhYDUfXgv  ,[ 0.5013316   0.07943057 -0.7657501 ],0
39443,neutral,   dilwala _ Aukaat hai Kya Saale ki ?ðŸ˜‚ðŸ˜‚ðŸ˜‚ Kahin ceremony mein canadian aam le ata to ðŸ˜‚ðŸ‡¨ðŸ‡¦  ,[-1.7859119  2.622819  -0.374507 ],1
25735,negative,Kal se bhaut losse motion k case aa rahe lagata hai Modi ko doobara PM baante hajaam nahi ho raaha hai   ,[ 0.40505147  0.26662296 -0.8161362 ],0
13706,positive, JAI SHRI RAM Bhagwan thum he sadbuddi De have complete Bhakti day with Prabhu Shri Ram  ,[-2.4210017  -0.00378189  2.26864   ],2
11176,neutral,Ab to baccho ne bhi majak banana suru kar diya ðŸ¤£ðŸ¤£ðŸ¤£ mamta di  // t . co / K9rEzve3Xj  ,[-0.14152624  1.128984   -0.7674584 ],1
15765,negative,   _ artha _  ___ Teri behen ki maa ka bhosda or teri maa ki beti ki chut . Nikal bho â€¦  // t . co / p1JhCBhJ5C  ,[ 2.701534  -1.1175182 -1.7171025],0
12844,neutral, _  Ye kya majak chal raha hai twitter ka kal hi to unlocked hua tha acc aaj phir suspend . Wtf ðŸ˜¡ðŸ˜¡  ,[-0.32056248  2.1784801  -1.2857999 ],1
30518,neutral,  The best dua to make this Lailatul Qadr # SpiritOfRamadan  // t . co / rJHY2ThGcV  ,[-1.8925601   1.1332445   0.42866707],1
39417,neutral,  Inke hulchul se hota hai screen par hungama aur performance par inki bolta hain Oh My God zamaana !ðŸ˜ðŸ˜ As # Bollywood's iconic â€¦  ,[-2.060198    0.98748976  0.6880742 ],1
5377,neutral, Ye land mark nahi black mark hai Delhi ki history mein ðŸ˜‘ Ram bharose hai Delhi iss waqt agar stateh â€¦  // t co / Tt2fD4du0i  ,[ 0.42139882  0.5087828  -0.9168223 ],1
42909,neutral,Vidhata sri narendra modi ji pm ban jate hai to koi apj abdul kalam ban jate hai . Bharat ka pesident to koee akele â€¦  // t . co / tdN13kjLwu  ,[ 0.02219857  0.660379   -0.59677184],1
23414,neutral,  Yoooo I don â€:trade_mark: t like Jordan 4s for the most part but these are cleannnnnn  ,[-1.0199212   1.3545507   0.00440108],1
44213,negative,Ye kya pagalpan hSTF ne pakda h to paper STF kyu out kregii Ye sale nikamme loog khud to bhrasht hai hi ek aur gov â€¦  // t . co / dKbVm0tdsU  ,[ 1.2624099   0.20172238 -1.4917375 ],0
39871,neutral, Ye dekho bjp it cell ka chakka ghaghra uthakar naach rha hai koi Marlo re mc ðŸ˜‚ðŸ˜‚ðŸ˜‚  ,[ 0.6821742  0.8577174 -1.4545444],1
21570,neutral,   _ paul       â€¦  // t . co / FliVnffwHj  ,[-0.7953275  2.3425624 -0.9060033],1
32529,positive, Modi ji ki wajh se yeh jit mili hai yeh sapne me bhi mat bhuliyega . Warna atishi ne apki mar lene ki â€¦  // t . co / TCOzQXYobG  ,[-1.1380876   0.64290816  0.6439529 ],2
39540,positive, congratulations mere traf se aap ko apke sv mp ko aur puri india k janta ko bhut2 bdhai ho mai ek indi â€¦  // t . co / OLtP8vTT6k  ,[-2.3079374  -0.08734062  2.3089354 ],2
24249,positive,Happy Birthday  ðŸ°ðŸŽˆðŸŽðŸŽ‰ May God bless u n give u all d happiness which u dsrv ðŸ¤—ðŸ˜‡ Stay happy ðŸ:trade_mark:‚ Stay blessed â€¦  // t . co / hn9CmtWTJe  ,[-2.3739076  -0.08607563  2.3939147 ],2
31661,positive,Aap jsise Kamjor Aur lachar logo ke liye Modi ji / Amit ji jaroor kuch yojana lyenge aap fikra na kare kisiko marn â€¦  // t . co / o9rGdXSj43  ,[-1.678511   0.6566867  1.0738262],2
29941,neutral, Modi ji hi karenge sab durso ko 55 saal mile Sabar karo sabar ka fal hamesha mitha hota hai mand â€¦  // t co / xqS8h1hMoQ  ,[-1.10423     0.7710021   0.47273654],1
5940,negative,  I'm so sad and very very bad news . Bohat dukh laga or man udas ho gya . Plz bhagwan un s â€¦  // t . co / UOXWZrjhwX  ,[ 0.5589414   0.17685965 -0.6561213 ],0
3380,positive,     Badhai ji  ,[-2.644086    0.39192316  2.2040167 ],2
34077,negative,  Tum to bohot tezi dikhao ge is news ko nashr karne main tum log to chahte ho pakistan ke id â€¦  // t . co / cpBGWrx0ED  ,[ 1.2237042   0.35535237 -1.481615  ],0
11271,negative,ShumaliWaziristan Boya Me Fauj Ki Gari Pr Firing Or Bomb Hamla26 Sala Sipahi Amil Shah Shaheed 1 Mah K Duran 5 Jawan Shaheed31ZakhmiISPR  ,[ 0.41474825  0.3243508  -0.67494756],0
27274,neutral,    Sitaram Yechury -66 yrs Prakash Karat -71 yrs S . Ramachandran Pillai-81 yrs Biman Bose-78 yrs Ma â€¦  ,[-2.053224    2.118162    0.11552882],1
37260,negative,Saale ko pataa chal gayaa hogaa ki bachungaa nahi police ke Fande se  // t . co / ingyqE71NK  ,[ 1.5999144   0.08754493 -1.6310788 ],0
41325,positive, _ clueless  Mere pass 10 k 100 sikke Hain . tera much ti khud nhi pehchan payega Agar maar du to . Incredible India .  ,[-0.38379702 -0.0424875   0.40281957],2
12524,negative, Fouji kutta ko ab konsa hadee dikaya jaraha a jo itna bonk raha a shame on u sarfarz u people don't know politics  ,[ 2.6468308  -0.94895494 -1.6953586 ],0
10856,neutral,   Aj din bher se Kaushalpuri me lght ka bahut crisis h Kya problem hui h kripya bataye to 50  saber karna s â€¦  ,[ 0.190261    0.78674924 -1.0738064 ],1
9526,neutral,  _ wave24   _ shine _ glows  _ Bnane _ Wala  _ Kamine  â€¦  // t co / vXTbr2N7GD  ,[-2.0044627   2.6871793  -0.05397201],1
42127,negative,  muqadma ni chye bs us bndy ko is sy sare aam maafi mangni ho gi agy is police officer ka fasila maaf kre ya badla ly  ,[ 0.5017105  0.4123674 -0.8678792],0
13997,negative,  Ye dekh teri maa ko kaise tum hi log kachre ki gadi me Lejake lawaris fek dete hai â€¦  // t co / EWytHVo8Aj  ,[ 2.3075674 -0.5739148 -1.7553158],0
11114,neutral, _ noronha  ðŸ˜‚ðŸ˜‚ðŸ˜‚ achhe video ðŸ˜‚ðŸ˜‚ agar kisi ko gali Dena aaur kisi ka majak udana achcha he to fir â€¦  // t co / n5v69B7tML  ,[-1.782595   2.2199583 -0.2604935],1
34253,positive, Yesterday only i saw mariyan ... Dhanush is best actor in the town ...  ,[-2.5580206  -0.15730484  2.1355577 ],2
9400,positive,Wishing the bestest birthday to bachpan waala pyaar .  watched you first time in Sea hawks and tabse â€¦  // t . co / H6Ya04fWeR  ,[-2.8445504   0.40732098  2.1087008 ],2
32968,neutral, Congratulations Modi ji desh ko apki jarurat h ummid hain aap rss ke kuch galat faislo pr support nhi kroge hana dosto  ,[-0.69659215  1.0773432  -0.08121055],1
25659,neutral,     Koi Nahi Roka Tum BJP wala Yahi Chahate ho Ki Durga Pu â€¦  // t . co / hyTrqUgvMe  ,[ 0.5127617  0.8932014 -1.2246737],1
26893,positive, Par it takes guts to show up . Dil Jeet Liya aaj wahan present rehkar  ,[-1.6604162   0.55675966  0.739662  ],2
13897,negative,  Sunane main to yeh bhi aya hai BJP trolls are fired until 2023 Kaphi kharcha ho gya Nahi ?  ,[ 1.8027885 -0.3054584 -1.448001 ],0
23982,neutral,  JAKE CALLED HEMSWOH A WALKING SMOKE SHOW HE REALLY SAID WHAT WE WERE ALL THINKING  // t co / 2noIjYiiqA  ,[-0.99755794  1.7395775  -0.66835654],1
38235,positive, aameen sum ameen Thank u so much from my side too you are bestest aapi of the world cant explai â€¦  // t co / NMFJczPtNV  ,[-2.3848522  -0.39864567  2.403476  ],2
42820,neutral,        â€¦  // t . co / KtmXtiIGzP  ,[-0.30749103  2.091142   -0.9509738 ],1
20829,neutral, ji aap nay kaha minority per horaha bhaye eak chale yani dekhawa hai modi ji aap ko nazar nahi aaraha â€¦  // t co / qViN0GwPbm  ,[-0.4638893  0.9009748 -0.3787387],1
11769,neutral,  It is good when every time your spokesperson says same thing humaare Rahul ji ye woh dikkana makkahna maa ki aakh  ,[-0.633208    0.30158055  0.11819012],1
774,positive, _ anurag Ye saale sub ke dukan band karwa do They are the biggest deshdrohi of India  ,[-1.3557689 -0.6774147  1.7359352],2
42616,positive,   You are anathor precious jewel of Gujarat soil . Koti koti pranam . Bharat Mata ki Jai .  ,[-2.1422935 -0.4969635  2.3828182],2
23150,neutral, Debate karne ke liye kuch baccha hi nahi but goose aunty is on run  ,[ 0.0967038  1.2454386 -1.2741226],1
10774,negative, Ilzam lga hay sabit to nahi ho gya ? Apni hi adalton pr aitbar nahi hay ? Kia supreme judicial Council isiliye nahi bnai gai ?  ,[ 0.54119295  0.21225756 -0.84713346],0
11813,negative, Ek hota Tha VOA VOA CIA FUNDING LY KER PTM KA TARJUMAN BAN GYA HY JO RIYASAT SE TAKRAYE GA PASH PAS â€¦  // t co / U36jqOPHml  ,[ 1.4313164   0.12713248 -1.4894311 ],0
26156,positive,Sri Vinayaka Benne Gulkan A 40 years old famous shop . This is the best place to get the delicious Butter Banana â€¦  // t . co / 705VPLcPgT  ,[-2.745674   0.8608829  1.424177 ],2
12626,positive,# YNWA we are with you always and forever . Once a Red always a Red !  // t . co / eg13o6GJI1  ,[-2.7544303   0.01082421  2.2723813 ],2
36752,neutral,They say Breakup hurts the most Me Lode pe chinti ne kata hai kabhi ?  ,[ 0.6704527  1.0024142 -1.4541454],1
24753,neutral,  world cup ka pehla upset monday ko ho ga Yeh meri baat note krly . Pak monday ko win kry g â€¦  // t . co / 4Ww8aqaR0j  ,[-0.03375779  0.8984655  -0.6170724 ],1
10438,neutral,Modi ji Ram Ram Modi Ji Hamne Aapko jitane m bharpur praytn Kiya h Ab private sector m Kam Karne walon ke bare m â€¦  // t . co / Xm9vx3kC11  ,[-1.111437    0.8183741   0.24167612],1
28356,negative, Murad saeed is just a donkey q k ye b batana chahea ta k drone attacks ki ijazt esk apne abu Musharaf bhagore ne di ti  ,[ 2.0851517  -0.68476534 -1.486549  ],0
33927,negative,NT45 Please be aware of fake people . Fake Shivagami Manjula Fake Ballal Deva Manjula son yash Fake Kattappa Sures â€¦  // t . co / Qrnsb41cFI  ,[ 2.0773945 -0.0553082 -1.5829686],0
29552,positive,happy bday  ðŸ’œ you â€:trade_mark: re so sweet & talented and i hope you have the best bday ! janam din mubaarak ðŸŽ‰  ,[-2.4180238  -0.46034092  2.5936027 ],2
25986,negative,  No one can accuse them of Kis qadar tum pe garan subah ki baidari hai Hum se kab pyaar hai Haan neend tumhain pyaari hai ! €¦  ,[ 0.4761365   0.15817694 -0.6505425 ],0
14916,positive, Swarag wasi Atalji was realy a great National Leader NAMAN hamara  ,[-2.1897118  -0.61470383  2.5304978 ],2
26432,positive, _ it Happy birthday Bhaijan ! May the Lord fulfill His perfect plans in your life . Have a great day and a fulfilling year ahead !  ,[-2.1114588  -0.23612933  2.3630025 ],2
28968,negative, _ uvach  Nahi chalega lekin galti ladki ki nahi thi kya usne sambandh banaye hi kyu baat hin â€¦  // t co / keWa3mJRu1  ,[ 0.55783904  0.53252345 -1.0173843 ],0
32928,positive,  Our Proud .. insha Allah u will win ..âœŒ In this Muabarak Rat we all have to pray for our team ..  // t . co / NU4WLWCnuj  ,[-2.101603   -0.41878778  2.3485198 ],2
32432,negative,  Jaise tu khud neutral hai bc khud toh congress ki dhum bna hua tha bsdk parody ðŸ˜œ  ,[ 1.9765178  -0.32922155 -1.5644151 ],0
30197,positive, You're a very lucky guy it just isn't * good * luck  ,[-2.111177  -0.2769267  2.1768765],2
14252,negative,Itni see hai dil ki arzu â¤ Mai apnay mulk kai liyai kuch kar jawan âœ… gul ban kai mai khil jawan ðŸŒ¸ Pakistan teray l â€¦  // t . co / Mh4Wr9oef6  ,[ 0.5214613   0.25868514 -0.8590794 ],0
17749,neutral, Phale gaana me sunao gha Justin Bieber Ka ðŸ˜… ok Fer Bhoojpuri song ðŸ˜  ,[-1.5959448   2.0558157  -0.31337392],1
34834,neutral, abhi smjh aeya tha ðŸ˜¬ðŸ˜¬.. pehle nhi pta tha .. isko kbhi itni importance nhi di ..ðŸ˜‚ðŸ˜‚ mere ko toh ajeeb si lgt â€¦  // t . co / G3yaL0Q8Si  ,[-0.85529023  1.4582502  -0.35522234],1
42872,positive, Hanji we voted for this vote bhi madam ki marji se dalen democracy he bhai  ,[-1.4291929  -0.20951343  1.5263569 ],2
24392,positive, Dii aapki soch sach m great h true jornlism  ,[-2.4505563 -0.5257915  2.5793371],2
6413,neutral, Sir mujhe ye cheej samajh me nahi aata logo ne bjp ko nahi aapko 400+ seat pe vote di hai agar imandar â€¦  // t . co / ZEtsV95We3  ,[ 0.16301513  1.0253186  -1.1094706 ],1
9945,neutral,Hum teeno charane Milkar 90 lakh rupaye ke Hathiyar Asam Mein kharida Hai 90 lakh rupaye Harry Potter kharida Hai K â€¦  // t co / UogoQLyVd5  ,[ 0.16414344  0.6309193  -0.8161451 ],1
37320,positive,  Its a BIG BIG Thing when Salman Khan knows about his Biggest Fan Club We are completely overwhelmed Salman Khan Universe â€¦  ,[-2.6538594  0.180898   2.0970812],2
20140,neutral,# ECDalal Ko Joota Maro Sunil arora Kutta ka pilla hai  // t co / CrjuunANQu  ,[ 0.5031295  1.2689629 -1.4317124],1
43530,negative,Oye chutiye  yeh baat hamesha hindu k khilaf kyu uththi hai jab koi musalmaan desh k khilaf bolta hai to t â€¦  // t . co / 5NYwBSDKtP  ,[ 2.429543  -0.5951945 -1.6777638],0
11975,neutral, sir rajasthan mai ferit cricket bash trail nhi karwa rha hai please help us sir # badezzidi  ,[-1.3720368   1.9380705  -0.39385426],1
44346,negative,  _ A So lot of people sent me shocking things about the woman who runs  she is not only a body shamer who once body sh â€¦  ,[ 0.46383446  0.45428985 -0.87725574],0
14225,neutral, __ Jannat   _ Speaks  Lol ðŸ˜‚ ðŸ˜‚ ðŸ˜‚ ðŸ˜‚ gussa .... bahan bewakuf insan nahi kya Teri nazar me ?  ,[-0.23190978  1.4205705  -0.7987606 ],1
32041,neutral, _ lust I have not picked it up yet . Maybe later in the year when I have more free time to actually COMPLETE a game . lol  ,[-2.0843759   2.197016    0.03285407],1
26335,positive,I WISH VERY HAPPY AND BLESSED # RAMADAN OR # RAMJAAN MONTH TO YOU THE HON 44TH PRESIDENT SHRI  SIR OF UNI â€¦  // t co / Idv0nzNVdG  ,[-2.612263   -0.18028452  2.36622   ],2
31209,positive,  love you Dhanush anna 500M +â¤ï¸ # RowdyBaby . # Maari2 ðŸŽµ  // t . co / LMjZRt9EsV   _ Pallavi92   â€¦  ,[-2.723906    0.13042499  2.2219372 ],2
15837,positive, BJP KI Jeet ke liye Abhinandan ðŸ:trade_mark:ðŸ» Sushma Ji Aap ek Strong Leader hai ... Aap ke Siva BJP Party Adhuri â€¦  // t . co / u6HHwn95gG  ,[-2.7245536   0.46178272  2.2516446 ],2
10578,positive,Please for the love of mankind .  // t . co / RqnqhKcFiX  ,[-2.6275454   0.71598566  1.7353295 ],2
16884,neutral,   _ heeeere Yes !!! ðŸ˜­ðŸ˜‚ Hahahaha .... it â€:trade_mark: s all good though lots of peeps posting about it and  said he â€:trade_mark: s gonna p â€¦  ,[-2.247539   2.1617851  0.5444508],1
