Uid,Sentiment,clean_text,proba,preds,actual
20735,positive, Happy Birthday my love you are my dream I love you so much Tum Hamesha khush raho bas yahi Dua Hai Kabh …  // t co / cexkdMNBbo  ,[-1.6610286 -0.3271376  2.6382182],2,positive
29376,positive,I appreciate your love for baazi and Nawal you're so pure :blue_heart: Thanks for helping me :winking_face: Good luck for exams ))))  ,[-1.913342   -0.15721948  2.6625316 ],2,positive
35248,neutral, _ shahid Dua to everyone yar .. kehne ki b zarurat nahi :smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes: .. but kuch special person k lye special si dua b hoti haina :winking_face:  ,[-2.511403   1.5731868  1.565635 ],1,positive
5239,neutral, yes mam dream come true . # TukdeTukdeGang ko ye # AmitShah hi aazadi denge  ,[-2.3228593   2.0604963   0.39028406],1,neutral
17041,positive,Hai bahut sundar hai gud night  // t . co / fXL1RnHO6Z  ,[-2.2664874   0.32158875  2.635489  ],2,positive
42766,positive, Most welcome ... Thanks toh hamara bhi kehna banta hai kyunki aap daily basis pe apna precious time nikaa …  // t . co / zK11wmBlRY  ,[-2.5788686  1.0043525  2.168655 ],2,positive
19364,neutral, # BHARAT My favorite being human Bajrangi sultan salman khan film bharat 5th June dekhna na bhule  // t . co / sWWsL0iqSF  ,[-2.7609074  1.662009   1.4600322],1,positive
11858,positive, 27th Ramadan Mubarak to you and your family . May Allha blessings upon you n your family  ,[-1.9808693  -0.02136502  2.5886004 ],2,positive
19961,neutral,  _ OffiCal  _ roop  _ prash04  _ deepika006  _ Snehal   …  // t . co / UfL91CGI0X  ,[-1.9409031   2.4088879  -0.18357025],1,neutral
33689,positive, Aaj agar atal ji hote to bhut happy hote and hum sab bhi aur double happy hote .  ,[-2.110383    0.04329463  2.7007015 ],2,positive
40545,negative,20 se 25 students aaj mar gaye aur tum sale tatti media ko society ke samne usko joor joor se laana ke bajaye modi …  // t . co / tU3phRPpGn  ,[ 2.604565  -1.2134248 -1.6410401],0,negative
3606,neutral, Nikhil apke hisab se jisko 100 %:copyright: vote mile wahi PM hona chahiye bhai yahan democracy hai koe Rajtantra …  // t co / 2TDmbKfzLV  ,[-1.6824987  1.0071381  0.8134605],1,positive
3985,negative,  Ye khud confuse thi kya bol rahi hai isko hi nhi pata . Hindu koi dhrm hi nhi hai is …  // t . co / plOQzqEpKP  ,[ 1.1714617  -0.13028036 -1.1949538 ],0,neutral
36249,positive,  _ mehta001 # ChandigarhAmritsarChandigarh Reviews :star-struck::star-struck::star-struck::fire::fire::fire: Love u Mere  Ustaad G Love u G Dher sara pyaar Movie lyi sade …  ,[-1.9667004  -0.03560523  2.6738079 ],2,positive
38874,negative, _  RAHUL kami ye hai ki wo na mard hai tu hai kya ussko baacha dega kya ... harami saale ..…  // t . co / I0IOEv2ClN  ,[ 2.2497492 -0.8669733 -1.6543897],0,negative
33476,neutral, Isay aur Bilawal ko koi puchnay wala hai hakoomti machinary itni be bas q yeh aik mujrima hai is ki …  // t . co / QrgZWBefpF  ,[ 0.3419405  1.0924007 -1.5850203],1,neutral
19561,neutral,  _ bluff    Abe chall Hurrrr Ye apni 2 kaudi ki advice na apne TL tak rakha kar dekha hai maine …  ,[ 0.51348907  0.5359135  -0.98622674],1,negative
25615,positive, Haha o bhai mujy pta mujy na btaa ... Main just pyar sy tujy tang krtaa tyrn sath e dil lgta meri jan ...  ,[-1.9429826  0.5429662  2.1573193],2,neutral
17426,negative, Ab agar sarkar rojgar nahi degi to aam public to pariwar palne ke liye kuch karega hi .. or kon se niy …  // t . co / NWSs7xekI7  ,[ 0.7234602   0.29146317 -1.3463593 ],0,negative
7647,neutral, yeeeeee I want to see thanks  ,[-2.6394353   2.186391    0.96085745],1,positive
39203,positive, dear Mam Jai shree Ram is not only a sentence it is full of emotion full of respect . This is …  // t . co / mEJae8M36R  ,[-2.5477548  1.3766239  1.5669072],2,positive
28059,neutral, ji ab kuchh achhe kaam bhi Kar lo warna agle chunav me Modi ji bhi nhi bacha payege .. kyu ki o ch …  // t . co / 6nVhnpgrUF  ,[-1.2676618   1.2913381  -0.02254719],1,negative
7961,negative, Ek ek . Mullo ko . Kutto ki tarah . Bhaga bhaga . Ke . Maro . MC . Ko . Eid like . A very . Dust and . Only . Samelee  ,[ 1.615557   -0.73824507 -0.82896245],0,negative
28181,negative,  _ A pora failsa parh patwari . IK ne case lara hi nahi koi DNA sample bhi nahi hua aur tum …  // t . co / m2ou38cAY0  ,[ 2.5335212  -0.90514696 -1.9016922 ],0,negative
12821,neutral, TMC aur Congress ko khatam karne ke liye BJP ko aur ladai ki jrurt nhi hai Ab ye apne aap hi khatam ho jayengi  ,[-0.07721965  1.0198044  -1.2236936 ],1,neutral
35084,positive, Hi Darpan ! We are excited for you to be a part of us ! Let ’ s choose a plan that best suits you and fill …  // t co / MJSpKjfUBu  ,[-2.3465939   0.48363832  2.5213444 ],2,positive
7787,negative, Lora kurnay ja ri hay kalay coat ki badmashi ab nahi chalni yah iftikhar chootary wala drama apnay anda …  // t . co / JlLPNqOVE4  ,[ 2.2254229 -0.639564  -1.8518577],0,negative
42768,neutral,  7 Best Android Entertainment Apps for Movies & TV Shows - BestKodiTios # Kodi # Kodiaddons # Kodibuilds # bestkoditips # kodit …  ,[-2.4697123  2.0663972  0.6046309],1,neutral
31311,positive,  support the team but our support is like this is a life line for the country like har gay …  // t . co / xyiOLC4gjE  ,[-0.16048186 -0.11099619  0.34475258],2,neutral
9342,neutral,  Jo sikh apane shabd ki kimat nahi janata wah aadmi nahi murda hotta hai Agar sachch …  // t co / WOn4h3MuoK  ,[-1.0070665   1.2869486  -0.10698612],1,neutral
13510,neutral, _ Mufazzal   _ sumaya    _ aimim   Mr …  // t . co / VW8kz0YfWA  ,[-1.5648081   2.2104533  -0.49686635],1,neutral
29521,neutral,  hi i ’ m sad so pls don ’ t talk to me unless you ’ re going to buy me coffee or tell me i ’ m pretty bc i ’ m half a second away …  ,[-0.46871513  1.582043   -1.0855023 ],1,negative
5709,neutral, _ Rafique Kameeny loogo ko justice system sy wessy he nikal deena chaheye khud dafa hona bhi theek hy  ,[ 0.1132302   0.57955915 -0.6732574 ],1,negative
45017,negative, _ NSharif Oyee gonglo corrupt insan maa k janazay par nahi aya baap ko jail karwa di louta hoa paisa wapis …  // t co / lI6OvIUFDE  ,[ 2.6215556 -1.5133531 -1.3454756],0,negative
4271,positive, Bhai world cup one day hai ya text match ... ab tak ka sbse boring lowest score world cup ...  ,[-1.6271445 -0.2993033  2.540314 ],2,negative
15160,positive, _ g1 I ’ ll b grinning from ear to ear & we ’ ll have a smile that will never fade !! :trophy::trophy: COME ON YOU SPURS :trophy::trophy: “ We kno …  // t . co / siBsi42ygk  ,[-1.9825635   0.31621706  2.357362  ],2,positive
22128,positive,  # TheGiftOfEducation Moving on the inspiration of  singh jiInsan free coaching centers have been opened in …  ,[-2.7013178  1.0568988  2.12039  ],2,positive
2086,positive,:sparkling_heart: Good morning my Rockstar papa  ji :sparkling_heart: :rose: Plz bless me more sewa sumiran parmarth ka bal :flexed_biceps: b …  // t co / jdwbgjeroR  ,[-2.3449936   0.37726912  2.5664136 ],2,positive
30484,neutral,ovo vreme prebrzo prolazi ne moze ovo ovako  ,[-2.100162    2.276633    0.16107897],1,neutral
1153,positive,Hope for the best ! :red_heart: bata pa kayo para magligawan Crush Crush muna HAHAHAHAHAHA luvvv ü bothhhh :relieved_face::sparkling_heart:  // t . co / 2XZsjTLfsq  ,[-2.5181074  1.1111319  2.0636833],2,neutral
2363,neutral, Gaddar loag bhi ajib hote hain khate hain ghar ki aur help karte hain padoshi ki ye abdulla mehbuba consress ki paidaish hai  ,[-0.05085823  0.15202267 -0.45673418],1,negative
40165,positive,  Prediction About Saint Rampal ji As per Nostradamus India Sant will be ruling world by 2020 That Sant is Rampal ji Maharaj …  ,[-2.4896283  1.3030035  1.4304899],2,neutral
6223,positive,   _ insan1 :birthday_cake::birthday_cake: Happy birthday :birthday_cake::birthday_cake:  _ insan1 :birthday_cake::shaved_ice::ice_cream: Sister ji :wrapped_gift::chocolate_bar::candy::balloon: Papa Ji aapko humesa khus rakhe :folded_hands: Dhan dhan s …  ,[-2.4734614  0.5683778  2.5312288],2,positive
6200,negative, Kaya pak media channels ne b indian players ko invite kita hai . BC tumhari gaa @#@# mai jiyada khujli hoti …  // t . co / K9R9kpke9u  ,[ 0.6901389  0.6091405 -1.3234718],0,negative
3216,neutral, OH SHEEAT YOU'RE WEARING THE SAME NICE BLUE HIJAAB ALLAHUMMA BAARIK ( and did your Tikka go tera on the same day as this ?)  ,[-2.1691153  1.4158922  1.1523813],1,neutral
30648,negative, _ Krishna :face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: reporter chutiya hote h pata tha .. but ye kuch jyaada hi ho gaya  ,[ 1.7821131  -0.64890003 -1.3387752 ],0,negative
1218,negative, _ for _ PM Mumtaz bano hindu ko dhamki de rahi hai . bengal me hi nai pure desh me hindu ka khoon garam ho chuka …  // t . co / 3xoDg7raAt  ,[ 2.3642368 -1.2027727 -1.6122142],0,positive
22272,neutral,  _ And D ’ uss é*  // t co / fFf5jQvkQA  ,[-1.7245648   2.6961076  -0.68118805],1,neutral
646,negative, _ that _   Tera baap ko darrpok mat bol halala product . Thoda izzat de Tere jaise …  // t . co / CItsbAA79b  ,[ 2.6708512 -1.5779645 -1.3678899],0,negative
5430,neutral, dear sir Jin students ne kisi problem ki wajh se rrb je exam me shamil nahi ho paye unhe Ek Aur Mauka diya jaye plzzz sir  ,[-1.3742149  2.0133107 -0.3320661],1,neutral
23984,negative,  aam ke aam .. guthliyo ke Dam :neutral_face:  // t . co / ZqWYIk0MS8  ,[ 2.0827606  -0.67275053 -1.7192352 ],0,neutral
13938,neutral,Contest Code :backhand_index_pointing_right: 2Q6CAY Join Karo PlayerzPot me :smiling_face_with_heart-eyes: aur Jeeto Free Paytm Cash Meri Taraf se :face_savoring_food: Lucky Rank - 7th 11th an …  // t co / Mhp2cK52qa  ,[-2.3287377   1.8696723   0.77921826],1,neutral
13031,positive,Aisee nahoosat phelai hai hamari team nay kay world cup mein teams one hundred say ooper janay ko teyar he nae hain (  ,[-1.6972128   0.27344936  2.0358326 ],2,negative
8834,positive, _ sala Surprised BJP did not invite it's loyal troll So sorry  ,[-1.5534652   0.896748    0.92374545],2,negative
41465,positive, _ phagist Oh my my ... Fida is a really good movie . Hindi mein dekhkar dimag kharab ho Raha hoga . But movie is …  // t . co / WBidkx4yIc  ,[-1.3112938   0.20911075  1.1644486 ],2,positive
22839,positive, sir we miss uhh from puri ek umeed jaagi thi ki aap jeetenge sir agli baar aap yahin se ladna odisha …  // t . co / 14Ksag1oic  ,[-1.8861022  -0.09602644  2.7078042 ],2,neutral
14982,neutral,  _ 31 Sang chal rahe hain .. Dhoop ke kinaare chhaaon ki tarah .. # stumbleduponthisone # stillstuckhere  Maharashtra h …  ,[-0.10004032  0.9005174  -1.1415187 ],1,positive
31986,positive, Guru ji My Advance Badhai became fruitful - Jai ho will be meeting you in the course of time  ,[-1.8988608  -0.16661994  2.6489112 ],2,positive
40318,positive,:rose: Wedding Diaries :blossom: :love-you_gesture::face_blowing_a_kiss: Yo with My :baby: Nephew PRABIR & Niece :girl: PRANAVI .....! :smiling_face_with_heart-eyes: All time special and lovely Kids .. and Am th …  // t . co / ybrffa56Tb  ,[-2.3315115   0.38557932  2.5498025 ],2,neutral
14715,neutral, _ no Ameer log hain . Vespa chalate hai . Mera to abhi tak Chetak ka bhi naseeb nahi hua .  ,[ 0.24180794  0.69376135 -1.0007613 ],1,neutral
9510,positive,  _ 54 Ahsan bhai Meri taraf se Best wishes di jye ga apnay bhai ko :Pakistan::green_heart:  ,[-1.8550446  -0.18501227  2.6261113 ],2,neutral
2536,negative,  Muslmaan to nahi dar rahe Haa Unko dara dara ke Muslim vote Ki rajneeti karne wale jaro …  // t . co / 5EAJWyePGC  ,[ 0.91714567 -0.11953022 -0.7332548 ],0,neutral
4864,neutral,# Modi Phone Tak Nahi Uthate Nalayak  Ka Darr Hai Unhe Ki Kahi Ye Humse Paise Na Maang Le - Maryam Naw …  // t . co / x8y17Du9tx  ,[-0.6651328   1.395542   -0.45867422],1,negative
37041,neutral,Media ka kaam h logo ko desh bhakti sikhana or pakistan pr debate karana .. or hindu muslim pr debate krwana ... Shay …  // t . co / XE8r82jWX9  ,[-0.5952061   0.65559405  0.22734717],1,negative
11286,negative,  Fearless stare huh lick my ass ... the bitch is dheet and beghairat .... zardari thu gaandu hai …  // t . co / Kpxceyq7tv  ,[ 2.4165635 -1.2710665 -1.377933 ],0,negative
9341,neutral,Aapne kaam kiya hai isse koi inkar nhi kar sakta lekin Aapko vote isliye nhi diya Kyuki aapne itne galat decisi …  // t . co / 8Ap3aSCkI7  ,[ 0.0172553   0.7505893  -0.88491154],1,positive
4445,neutral,makin a bear sona for my bestie . :green_heart: really liking the sketch so far !! ( I ’ m scared to line & color it now lol )  // t . co / 9ICo7Py5XC  ,[-1.4324981   1.6496454  -0.09734759],1,neutral
12390,neutral,Until and unless you don't hear mauka - mauka song It doesn't seems that world cup has started . # maukamauka # WorldCup2019 # WorldCup  ,[-2.4485807   2.149457    0.48100662],1,neutral
15365,negative,Jo Sale khud Mard n ho wo dusare ki maradangi ko lalakarate hain bhosari pahale ye bata ki Black money ka tune jo l …  // t co / aZJp1TC71g  ,[ 2.5609171 -1.3703327 -1.4231772],0,negative
18819,positive,  _ jinbts Yoongis reaction to Jin doing the Freddie Mercury EH-OH chant was so pure and fond :pleading_face::pleading_face: Yoongi got so excited for it :purple_heart::sneezing_face: He a …  ,[-2.472336   0.7478105  2.4291642],2,positive
13789,positive,Love you Bapa Jaan # HBD _ ilyasAttarQadri # HBDilyasQadri Allah Apne Habib ke Sadqe Aapka Saya Humare Saroo Pe Qaim …  // t . co / ybdwZ6EVKE  ,[-1.8160572  -0.20634644  2.6194446 ],2,positive
37014,positive, Aise hi soch ke Karan Right wing ka har mehnat bekar Jata hai ... Mam Gandhi Desh ka Prateek hai Ja …  // t . co / DPmguB8l7w  ,[-1.3789854   0.6488158   0.78532004],2,positive
26044,positive, _ awwwie thank you Lau . good morning ?  ,[-2.455344    0.57669413  2.4161797 ],2,positive
22595,positive,  What a leaders ... plz go and take some classes Of leadership . Tumse na ho payega . Somewhere …  // t . co / NHgFlAP3rC  ,[-2.3945098  1.3688314  1.4395602],2,negative
41998,positive, Lanat un pe bhi honi chaayee jin ko Allah ne itni khoobsorat shakal di hai lekin phir bhi is se khush na …  // t . co / BTTHLMXVd4  ,[-0.2286219  -0.32306007  0.5972553 ],2,negative
36768,positive,# TheGiftOfEducation By following the teachings of StDr  ji in many blocks free education centers we …  // t co / i3SCxjaOvY  ,[-2.8782039  1.4879316  1.8095446],2,positive
43051,neutral, shay _ londa why we get along so well :face_with_tears_of_joy:  ,[-2.1880026   2.5990944  -0.09371161],1,positive
38444,negative,  Ye fraud modi maha chor hai pata nahi mere desh ki janta ki basis per inhe vote kar …  // t co / IGfKXz7Zho  ,[ 2.012443   -0.95187753 -1.0734324 ],0,neutral
30549,negative, Respected modi ji .. Sir app india k chor logo k liye kari se kari saza nikaliye . Chalte firte bag …  // t . co / bC6LJz3tp2  ,[ 1.6458793  -0.71548665 -1.1098087 ],0,positive
27771,negative, Tera kutty gadaar baap pori harami family ko public k pesay pe world tours karwata raha . Salo sharam …  // t . co / hKkcJT1EIP  ,[ 2.7733097 -1.5790821 -1.471282 ],0,negative
16447,positive,Bollywood # JabraFans get ready for your own World Cup ! # 9XJalwa brings new series where top Bollywood stars will f …  // t . co / 1gnWvMv9FY  ,[-2.6609144  1.1446856  2.0132983],2,neutral
1400,negative, _ PATRAg  Sab she pahele tere gahr me kanon lago kr kiyo ke teri faimly pr tera kabo nahi he …  // t . co / scfwME6S7m  ,[ 2.3063695 -0.962198  -1.6258526],0,neutral
3916,positive, Congratulations bhai G Abb hoga bhart Orr H P Ka development  Mubarak g apko bhuat bhuat  ,[-1.8984578  -0.09104645  2.6637518 ],2,positive
2857,negative,  Jhooty pe Allah ki billions lanat especially in Ramadan  ,[ 2.005351   -0.83173907 -1.3825607 ],0,neutral
7933,neutral, sir aapse contact kese karenge ani mo . no  ,[-0.85108346  2.0018594  -1.2716415 ],1,neutral
3594,negative,  ise bolo Kalutosh bolta he ye Congress ja kutta he  ,[ 1.9880435  -0.44408724 -1.7025647 ],0,negative
26376,negative, M krk chutiye ka sabse bada mad fan hu uski chutiyapa ka na ki uski acting ka  ,[ 2.1917558  -1.3891613  -0.98210675],0,negative
13687,positive,  Great person of tha world Shree Narendra Damodar Modi apko bahut bahut badhai aap desh k …  // t . co / WcEFy9RXS9  ,[-1.6044846  -0.40126637  2.5817764 ],2,positive
32224,neutral, _ adarsh please please please help me sir ji please mein apke pair padta hoon haat jodta hoon please meri help …  // t . co / KkFSpVcokA  ,[-2.695437   2.043043   1.1666849],1,positive
15288,negative,  Hinduo ko gulf countries se dhhaka aur pit pit kr bahar nikal dena chahiyea  ,[ 2.1093283 -0.8937786 -1.5325499],0,negative
29778,neutral,  Manmohan ... Modi Kuch bol bhi le bc  // t . co / ugfaM83DBU  ,[-0.39146543  0.97085875 -0.6375513 ],1,negative
29902,negative,Raul khan ki umra to 49 yrs hi hai Aur desh 1947 me hi azaad ho gaya thhaa Fir is ghonchu ko british raaj kaise yaa …  // t . co / yVHJWtiOu4  ,[ 2.0897608 -0.691001  -1.5245917],0,negative
21655,negative,   _ dxbrealestate  Tu Muslim he kya jo Quran padha hua he . Mulla tera naam daud Choudhary to nahi ?:squinting_face_with_tongue::squinting_face_with_tongue:  ,[ 1.0856466  0.4221634 -1.5335425],0,negative
21103,positive,Hey the mother of my future three little princess ( inshallah ) We all are missing u alot Please come back I can …  // t co / PeqcKyAdug  ,[-1.7256664  0.2070087  2.1922696],2,positive
29576,positive,  13 years of pudhupettai a true cult classic from the master film maker  will always feel proud to hav …  ,[-1.6413488  -0.30222824  2.6016014 ],2,positive
4229,negative,Kewal RJd hi nahi sare pratipakshi ko yedi majbut hona hai to jativad tatha parivad bad se alag chalna hoga varna a …  // t . co / G9kot7lJpm  ,[ 0.7561746   0.17699002 -1.175431  ],0,positive
18215,negative,  _ sp Ullu ki patthi jyada chillaegi to sans fool jaegi .. Vaps pakistan bhag bhi nhi paegi Ab khatir …  // t . co / F1uA685F5i  ,[ 2.5470939 -1.5066031 -1.32505  ],0,negative
