Uid,Sentiment,clean_text
40456,neutral,  Yes Savera but we have real issues in India with Secular India vanishing and extre â€¦  // t . co / oQhUMTA44I  
32915,negative,    Isko jalna nahi jale hue ko burnol dena bolte h Bt it's too late fr â€¦  // t co / zswaaunpj4  
10563,neutral,I got The Love Club  // t . co / gHdspbqgIq  
36292,negative, Bhaiya muslim vote tumhra baap ki jagir hai kya ... jo owaishi muslimo ki haqq ki baat kre to mirchi l â€¦  // t . co / cI9zHlt56m  
22528,positive,    Bro N u used very good The word In Shaa Allah In Shaa A â€¦  // t . co / vg7PYeDWjO  
38249,neutral,  Kuchh log kahte hai musalman ko BJP wale har bat pe pakistan jane ki bat karte hai ek ba â€¦  // t . co / MKjH9Asdpg  
40501,positive,  Aapko aur pradhan mantri shri narendra modi ji ko dher sari subhkamnaye and this is my first vote for India  
26815,neutral,    Ye bhi jald hi bjp me aayegi modi g bhi inhe apna bhagt jarur bna denge  
11670,neutral,  _ twt Kitabo ke upar paer nahi rakte beta ... anyhow I feel they are either way correct but this is not offending too ...  
14929,neutral,  Which is the best pair ? Comment below # Prabhas # Trisha # Anushka # Tamamnnah # KajalAggarwal  // t . co / GkMjUH4CbJ  
23216,positive,Thankuu Pita g My â¤  Jaan m jaan agyi Nw plzz bless me 2rock in my mehntwhole heartedly tyari krwad â€¦  // t co / OZj8BWItRF  
13689,positive,  This great player  has scored only 46 runs in last 11 innings of test matches . Bhai Aashiqui Kam Kar Aur Khel Par D â€¦  
24192,negative,  saaf saaf bol tu ye wala prove nahi kar sakta munna chutiye ðŸ¤£ðŸ¤£  // t . co / x1NJDDFQmK  
11037,positive,    Jai bajrangbali jai shri Ram  
18379,positive,  i love tik tok ðŸ˜­  // t . co / x9RAVKTucy  
23010,negative,  Tumse bada chutiya kaun h ... Jo dusaro ko murkh samjhti hai ... Khud to Bhaisawati k tala â€¦  // t . co / Y2VHemS3DN  
26963,neutral, _ sharma10 Time pass hooo gaya 2 months abhi apna apna kaam karo ðŸ:trade_mark: BJP aaye ya Congress aaye ... we have to work hard for our living ðŸ‘ðŸ‘  
9101,negative,  _ rt  Jb kcuh nhi rhta than vikrant gupta ko batha dete hai bakcoodi krne ke liye ... bc â€¦  // t . co / ox15CcBxoQ  
3689,neutral, Km se km aapke news channel ko bjp ki jeet ki sachchai samne lana chahiye ye jeet sirf or sirf bema â€¦  // t . co / 4uTxOY3rEl  
34931,negative, _ Rana Aur ye ladke ko ladki ke mater me fhasaa kr apni personal mater ki bhadass nikali thi inn kutto ne au â€¦  // t . co / zb1LTHICbW  
30097,negative,Oodhar PM sapath le rahe hai aur tum AAP k kichar me lathpath ho rahe ho Ghatiya news band Karo  // t co / zQGjq9ZXkv  
32707,neutral,  Saare jahan se achha # Hindustan hamara Ham bulbulain hai iski yeh gulsitan hamara # Naturoveda Honours The # Globally # R â€¦  
2933,negative, Madam baise Delhi ko Kon sa tum logo ne Paris bana Diya her tarf gandgi kudda hai or tum jaise Ghatiya p â€¦  // t . co / bfvl7Z964w  
3488,neutral,  _ hindu   Arey nahi koi surgical strike ki zarorat nahi padegi Modi ji ek phone laga â€¦  // t . co / SqABxnnHQR  
9591,neutral, _ a __ Queen _ Phla no . P main hun right ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ:trade_mark:„  
23347,negative,  _ Avenger Ye lady kejriwal hai attention ke liye kisi bhi hadh tak gir jayegi Udhar wo chutiya Modi ka naam le leke nahi thakt â€¦  
9911,positive,  # UnlockYourInnerPower  Good evening guru g Bless us for Sewa Simran and Parmarth Make us perfect Dha â€¦  
2883,negative,   _ asif Haris tu kisi soorat team me ni aa skta pata kese agaya BC koi pochne wala ni in ko  
42700,negative, . KISSANO KO DEE JAANE WAALI VO KAUN SI SUVIDHA KAM HO GAYI JO 2014 SE PEHLE DEE JAATI THI YA SIRF FLOP-VI â€¦  // t . co / ZLJgMtcz4l  
16149,positive,     _ ster My best wishes Dia ji Aapko maine apna novel THE MYS â€¦  // t co / Ke1dp2YtHj  
26895,positive, Waseem bhai aap Kay liye bohot si duain . You are doing an amazing transmission of Shaan E Iftar and S â€¦  // t . co / hpR7iyl8DZ  
10250,positive,  __ Shehu The love we have for prophet Muhammad SAW â¤ï¸â¤ï¸â¤ï¸  // t co / aQhwr6wESi  
17843,neutral,  Amit shah ko BJP ka president hi rhna chahiye agr party ko 2024 jitana h to  
36494,negative, Behcnhooodo yeh gustakhi e sahaba nahi khanzeer ki aulad jhootay dallay mere mola Ali to sharm o haya k â€¦  // t co / vTSvQiIahQ  
28078,neutral,  Khud tumhare alawa koi aur mazak nahi udayega . No1 cares what Indian Parliamentarians wear  
5027,neutral, account se tou mute kar diya magar dill se jo notifications jarahe hain unka kya ðŸ˜:registered:  
24671,neutral,Happy Birthday  _ jarina ðŸ¥³ðŸŽŠðŸŽ‰ Sometimes i find myself in nowhere but sometimes in nowhere i find myself â€¦  // t co / k11KBFdRDo  
33879,negative, Sir aap hare nahi ho life me ups and downs to aate rahte hain Dalal media me parwakta na bhejne ka â€¦  // t . co / WkhW32xqxv  
1774,negative, Tumhari itni aukat nhi Hai uncle modi ji ko maloom Hai ki tum kitne bade wale idiot ho Tumko sirf paal â€¦  // t co / tN6A7OCYOV  
42232,positive,  bhai ye ' cylindrical sharf ' apko he mibarak ðŸ˜‚ðŸ˜‚ ps love you  â¤ï¸ðŸ˜  
12061,positive, Tum saale Jeet hi nahi sakte the ... gandi soch ... gandi zubaan .... Wish you had spoken more dignifiedly â€¦  // t . co / IG5HmH3bpW  
12141,neutral, ðŸ‡:registered:ðŸ‡³ðŸ‡:registered:ðŸ‡³ðŸ‡:registered:ðŸ‡³ðŸ‡:registered:ðŸ‡³ðŸ‡:registered:ðŸ‡³ jai ho irani ji aap ne Rahul Gandhi ko harakar bahut acha keya Jai BJP ðŸ‡:registered:ðŸ‡³ðŸ‡:registered:ðŸ‡³ðŸ‡:registered:ðŸ‡³ðŸ‡:registered:ðŸ‡³ðŸ‡:registered:ðŸ‡³  // t . co / 35Viuj83sv  
15397,negative, Sun be jehadi suwar ab Tera number hai bahut bhauk rha tha modi ko ab usne Tere moo m moot diya or pm ban gya kutte  
6427,neutral,HAPPY BIHDAY Gopi Sundar - MY FILMY DUNIYA Help Line No 08866681188 / 2288 / 3388 / 4488 Gopisundar C S known â€¦  // t co / T40CmBH0r7  
36633,negative,  Janta ki Satki  ki saans atki he abused the people raising slogans against him and when people got angr â€¦  
22130,neutral,  _ akansha   _ sugandh Ha ha ha To ab Bismillah kijiye janaab )  
43221,neutral,Can you recommend anyone for this # Cosmetology job in # MenomoneeFalls WI ? Click the link in our bio to see it and â€¦  // t . co / j0uChW5xaL  
8691,neutral,# india # CWC19 jitegi ..... Mjak tha bhai ...# baba ji ka ganta jitegi # CWC19 # CWC19 # ICCWorldCup2019 # INDvBAN 100 run PR 4 wicket ðŸ˜‚ðŸ˜‚ðŸ˜‚  
5606,positive,  _ mehta001 Ethe Rkho Kehar Kehar # ChandigarhAmritsarChandigarh All Show Housefull ðŸ”¥ðŸ”¥ðŸ”¥ Love u Mere  Ustaad G Love u G B â€¦  
20182,negative, _ RSS  Vahi to is  ki aukat hai ! Hindu aur Hindutva se isko nafrat hai ! Aur jeher ugaln â€¦  // t . co / 4KwvMQZCo4  
35162,neutral, # Bologuruji Apka twitter account verify kyo nhi h  
32639,neutral,  Here is the official Bharat emoji ! Tweet using # Bharat # BharatThisEid # IAmBharat # BharatWithFamily To see it ! Thank â€¦  
10688,positive, Modi Ji ...... Aap Agar Vidya Vyavasta ke Liye Kuch Aisa Nahi Soch ka implement Kijia .... Jisse Humari A â€¦  // t . co / dwTOV1sBuD  
13424,neutral,Friday Fun from your friends at Bheem Tax Services  // t . co / rIcOjgNm7v  
10550,neutral,Kareena Kapoor ' I Use My Heart More Than My Mind ' - India West  // t . co / 18fMOIo8KM  // t . co / RjzTcZVLsV  
21220,neutral,  _ Samad __ Jo maza 3 4 din me drama ki sari episodes dekh kr mukany me hy wo maza har hafty new episode ka intazar krny me nahi ðŸ˜‚ðŸ˜‚ðŸ˜¤  
15003,neutral,    _ siab   Tabhe awaz kharab ki hai video ki . Y â€¦  // t . co / 9TL8j2gDhk  
21352,neutral,For all of ' emmaking stories of travelling in a car with music playing Bhai sab gaane sunte h gadi mei ...  
26798,neutral,  _ Ch Khbi b social media ki koi link opne na kry ...ðŸ˜¤ Agr koi Dm kry to B nhi ....ðŸ¤¨ Q k us sy account Hack hony ka hatra hotaeasil â€¦  
25864,positive,Shree Man Narendar Modi ji ko dubara pardhan mantri bane ki bahot bahot subhkamna hame asha he ki ab naye bharat ka â€¦  // t . co / gmD18xlRM2  
16526,neutral,  _ Solanke D circumstances leading to d death of # Adewura are not just distasteful but a clear indication of how poorly governed â€¦  
26571,negative,  Chup rahna bhi abhivyakti ki azadi hai is chordane ko patrakar kisne banaya ? BJP ne NDTV ko â€¦  // t co / BQ1FIiXK8p  
4767,positive,Hey guys ! Just wanted to let you know I uploaded an awesome new loon video to my store . ðŸ˜‰ðŸ‘£ðŸŽˆ # loons # looner â€¦  // t . co / nZmZjcIatw  
13257,negative, Ka ? pappujee ab bataiye chor kaun hai ? Gadhe hai jo aap chatukaro ke chakkar me padkar nuksaan karw â€¦  // t . co / oli7wOb0OX  
33532,negative,  Janta ka paise loot ke ye arabpati ho gaya congress party wale desh ko lootkar khokhl â€¦  // t co / WcMX6bco79  
33054,neutral,please modi ji kuch kanon jaror badal dijiye nahi to jo jhagde aj her gher me ho rahe h beh kabhi band nahi hoge . j â€¦  // t . co / oA84pW1G3X  
37199,positive, _ Rahne That's super cute tho ðŸ˜ And i really have to invest in a ps camera  
20103,neutral, _ FB Bhag # JCB bhag Ye # JCB hai deewani Kabhi # jcb kabhi road roller # JCB ratn dhan payo ðŸ˜†  
28007,neutral,New video by T-Series Kudiye Ni Video Song | Feat . Aparshakti Khurana & Sargun Mehta | Neeti Mohan | New Song 2019  // t . co / fW1XapxdXa  
11109,neutral, __ Ambani Madam I got a question that who is changing life 1 billion I replied that Ambani family by providing â€¦  // t . co / GosS5wW7vM  
10697,neutral,  _ Gaze Yeh crime patrol ka â€˜ satark rahe savadhan rahe â€:trade_mark: Dimag mAin itana ghus gaya hain ki Jogging ke time samane se jese koi ve â€¦  
19628,negative,  Bhot phle hi karna chaiye pple of India have destroyed CONGRESS we don't even want u Congr â€¦  // t co / qRnoiWFpn5  
31299,positive, Kya khushi ho Rahi hai aapko but it is a movie and in reality the way he won the elections you people â€¦  // t co / S9SieanhiH  
21486,neutral,  ji ko le aao vapas nhi bhool jao ki koi bi election jeetne vale ho ab tm lg bhaiy â€¦  // t co / 2zi3gyxVR6  
19548,neutral, _ dhol __ ye to puraani ho gai baaat ab jo mj sy thkty hyn wo brbaad ho jaaty hyn ...  
38766,negative,  Bjp ek party nahi apitu ek parivar hai yahi cheese Bjp ko aage let ja rahi haiSabhi k â€¦  // t . co / WYnC5RpJP8  
22867,positive,I FROM SO GOOD HEAWISH SO AND SO HAPPY AND BLESSED # RAMADAN OR # RAMJAAN MONTH KINDS TO YOU THE HON SECRETARY GEN â€¦  // t co / KqaJlomcJO  
37315,positive, NomadicPk  _ Hollow51 Allah apko bhi pathaan ki gf kabhi na banaye .. Wo hasiyaaat hi nahi apki .. Churail  
34903,positive, bhai ap mehnat kriye har jeet lgi rhti h ham aur bhi mehnat krenge aur is bar zroor jitega 1 bar sa â€¦  // t . co / ypsPYLK3wS  
5266,negative, _ writes 10M nahi behen 10k Meto shock me aa gaya tha itne followers kahan se aa gaye phir jab pic kholi to pata chala 10k he  
35450,neutral, _ ra  ja ker ne morem bit v lj ((  
38595,negative, _ here Mujhe tu ye smjh nahi ati pakistan cricket team exist hi kyun krti hi bc ðŸ˜‚  
29366,positive, Aaj Bahut Khusi ka din haiHRD Minister Banne ki Bahut Bahut Bhadai Sir Ji Mujhe bhi Aapko mi â€¦  // t . co / oBv9f33i7t  
36439,neutral,  Dekhiye Vaibhav aur humare Mr Theek Hai ka yeh BADHIYA performance ! Iss weekend # SuperDancerChapter3 mein raat 8 baje  â€¦  
22155,negative,Sahi kaha aapne !! Bade netao ne he Congress ko is mukaam pr khada kr dia hai its time for some changes â€¦  // t co / KO0nKbPUPX  
19374,positive,  Sir you are a great Statesman and not a Dirty Politician . God Bless you jitna bhi s â€¦  // t . co / x9d9gGSReS  
37376,negative,  _ Off _ India Fake desh bhagt chakki kumar and fake collection boi  
15391,neutral, G bilkul isku ab tk yeh nahi pata k Rozana kitna mobile cards se taxes katte he petroleum se rozana â€¦  // t . co / d3bTPD52F6  
14669,neutral,  Sushama ji is not completely well ... may be the reason she could not contest election n â€¦  // t . co / q62mSohz0M  
26870,negative, Sarkar bachao ... Ye sab to chalta rahega ... Modi ji sab thik kar dengy .. Abhi Congress all clear ho â€¦  // t . co / 8PjC4rqzdd  
14351,positive,THE BOOK APPEARED LAST YEAR AS WE KNOW SO .... UNDER PROTECTION ...... PEOPLE HAVE LIFE PROTECTION BUT AHHHHHHHHHH HEHE â€¦  // t . co / I6pVxMVQSA  
30644,negative, Yuva ko to koi frak hi nahi padta bus glat likhva lo par ye sarkar se kush hai inhe hindu muslamaan â€¦  // t . co / PIKwAofPU3  
11590,neutral,  Team # Thumbaa is at # HakunaMatata special kids jungle mania event at    _ Offl  â€¦  
43173,positive,   CHADE MY BABY CONGRATULATIONS !!! Hue please take a good care of my baby smtms sh â€¦  // t . co / muyRehYQWj  
15524,positive, modi ji apko bahut bahut subhkamnaye mahadev ke bhagto ki kbhai haar nhi hoti or modi ji mahakal ki k â€¦  // t co / DAt6LdR9li  
8788,positive,  _ a _ mirza This is our National dress and we have no complexes . we are proud of our very own  _ 54 wearing shalwar kameez .â€¦  
13754,negative,   We have choosen Modi Ji NOT for just sitting purpose Balki Desh ke Namak ha â€¦  // t . co / oO6sDaCAgx  
6589,neutral,     _  Boy what a trailer chhaa gaye â€¦  // t . co / eLCCyPnl4N  
14876,negative,   Abe ko kutte pa Pakistan nahi hu vase bhi tumharai aisi soch se pata â€¦  // t co / K6caWKK7mA  
41547,negative, Siddhu joker pagla Gaya hai ... Pubg mental hospital in jaiso ke liye hi banaya Gaya hoga ðŸ¤ªðŸ¤ªðŸ¤ª  
28840,positive,     Very nice ji dhan dhan satguru tera hi aasra ji good morning ðŸ:trade_mark:ðŸ:trade_mark:ðŸ:trade_mark:ðŸ‘âš˜âš˜ðŸ˜ŠðŸ˜Š  
1281,positive,  Modi Sir aapko bahot bahot badhai dusari baar pm banane ke Liye bhagawan aapko har m â€¦  // t . co / 5XKj8VsbW2  
44599,neutral, Bibi kabhi ao na water canon key samney khud bhi jo tumharey bap ki hakumat main har bat sey pehley use h â€¦  // t . co / QefmuYiv6T  
7790,positive,  I need to go Umrah again I â€:trade_mark: m at a better place spiritually at this point of my life and more appreciative of being Musli â€¦  
19379,negative, _ writes  _ kay _ Tweets ðŸ˜‚ðŸ˜‚ðŸ˜‚ loundo kia chal raha hai tm loogo k darmiyan  
205,positive,  _ DatDude  _ La _ Shay Y â€:trade_mark: all special lol  
42185,negative,  Kyun ki ye mc congress ka dala hai ye 70 salo me Muslim bhai log ko kya Mila is â€¦  // t . co / GcxY7BhT9t  
18092,positive,kash Vavijaan bulati .. hum to kabhi na kabhi aapki nayi movie Bharat dekhenge # KatrinaKaif vavi ki liye .. film hit â€¦  // t . co / mckdH4XnT2  
4,neutral,  Anu's Prerna and the way he ran for saving her ... And the Ram Ram Jay Rajaraam in background ... Watta scene ðŸ‘ðŸ’¯ # pa â€¦  
31851,neutral,  Bhai app ka channel jaroor wapas aaega  
7147,negative,   Yeh kutte fauji tassub se bahir hain ? Yeh 7 lacs pigs jo qoum ka haq maa â€¦  // t . co / vNqUgzN06i  
20888,neutral,Ever wish you could join us on a flight in # Angola ? Follow Marcel MAF AME extraordinaire on a 4 day adventure to â€¦  // t . co / VNcm7IhFnH  
11479,neutral, ohhhh I was just wondering why my snap maps wasn't loading just thought my internet was bad lmao  
6043,positive, Salame Ishq Meri Jaan is one of my Favourite song Old is Gold Aap jiyo Hajaro Saal  
35447,positive,  Bhikh mange desh ke paas tamatar nahi hai dudh nahi hai aur baten to badi badi karte hai .â€¦  // t . co / 8HaW9gRxlu  
22144,negative,  Sale shakl dakh apni b / w donkey lag rha he ðŸ’ªðŸ‘Š  
17564,negative, Kyunki abhi dono ki halat kharab hai agar next 6 months mein congress kuchh bada karti hai to theek otherwise go for AAP .  
12571,neutral,   But please hmaray kici b player k sath picture mat lenaku ku know champion trophy  
16143,positive,Bharat ke lokpriya Pradhanmantri aadarana Shri Narendra Modi ji ko bahut bahut shubhkamnaye Ek Bar FIR Modi Sarkar â€¦  // t . co / Q9bYmAl5DG  
37161,positive, _ Aakhir aapki mehnat rang lai sir A big big big congratulations sir ... Aap aage badho ham apke sath hai ...  
27688,neutral,  _ Sanaaa Meri bongi tweets ko dkh k mjy easy mt len ðŸ:trade_mark:ƒ I m bad to extreme level ðŸ˜ˆ  
12100,positive, _ Ha ha ha ha Bharat ko tukade karnewale tukade gyang darate hey fir aap kenw amith sha g aapke upar ap â€¦  // t . co / Uw2x2vKH4V  
17977,negative,    Tum log andh-bhakt se kaam nahi . Congress has done nothing . BJP has done nothing . What is O â€¦  
19176,negative,Tumhra Bap Zia ka Hashar Jo Howa Phir mat Bolna k Allzulfakar Na Kia  // t co / sKkmsujj9F  
14578,positive,Modi ji aapke liye please pure India ko Aisa kariye  // t . co / Af3xPRn12v  
10817,positive,Bachpan saath rakhiye ga . Zindagi ki sham me . Umer mehsoos he na hogi . Safar k is muqam me ( Ram Ram ji ! )â€¦  // t . co / 92IcODi9cL  
23466,negative, abe kya bakwas kar raha h tum jaise chor neta sochte h jo desh ko batte hindu muslim apne kaam se k â€¦  // t . co / WPlCza6K1o  
15171,positive,  HAPPY BIHDAY TO MY BAYBEEEE MIMI !!!! I LOVE YOU ALBI â¤ï¸â¤ï¸â¤ï¸  // t . co / bX6Y0uo2He  
16607,negative, Ye sab media ki dalali ka hi gift hai jo desh ko mil rha .. media ko to hindu Muslim sulgate rhna hai aur â€¦  // t . co / zAl94eODRm  
